GEOID10,H72003_dp,H72004_dp,H72005_dp,H72006_dp,H72007_dp,H72008_dp,H72009_dp,H72003_sf,H72004_sf,H72005_sf,H72006_sf,H72007_sf,H72008_sf,H72009_sf
390490005004005,32,0,0,0,0,0,0,30,1,0,2,0,0,0
390490005004006,40,2,0,24,0,0,2,40,2,0,21,0,0,5
390490006001000,76,1,0,0,0,1,1,71,2,0,0,0,2,3
390490006001001,52,4,0,0,0,0,0,55,4,0,2,0,0,0
390490006001002,95,0,0,0,0,2,0,104,2,0,3,0,0,6
390490006001003,76,0,0,2,0,1,1,89,0,0,3,0,2,1
390490006001004,123,10,0,4,0,1,0,118,4,1,3,0,0,4
390490006001005,3,2,0,0,0,0,4,3,0,0,0,0,0,0
390490006001006,97,0,0,3,0,0,2,97,4,0,1,0,0,2
390490006001007,43,0,0,3,0,0,2,38,0,0,0,0,0,0
390490006002000,103,2,0,5,0,0,2,86,5,0,4,1,2,7
390490006002001,69,14,0,0,0,0,6,62,16,0,1,0,2,5
390490006002002,68,7,0,0,0,0,4,77,11,1,0,0,2,5
390490006002003,44,9,1,0,0,1,4,51,10,0,0,0,1,0
390490006002004,49,0,0,0,0,0,1,43,0,0,1,0,0,1
390490006002005,27,0,0,0,0,0,4,22,0,0,0,0,0,2
390490006002006,14,0,0,0,0,0,1,14,0,0,0,0,0,0
390490006002007,31,0,0,0,0,0,11,26,2,0,0,0,1,1
390490006002008,26,1,0,0,0,0,1,28,1,0,0,0,0,0
390490006002009,20,5,0,0,0,2,3,25,0,0,0,0,0,0
390490006002010,24,1,1,0,0,2,2,28,0,0,0,0,0,2
390490006002011,14,0,0,0,0,1,0,16,0,0,2,0,0,7
390490006002012,47,2,0,0,0,0,1,40,0,0,0,0,0,1
390490006002013,48,6,0,0,0,0,6,50,2,0,1,0,1,8
390490006002014,57,5,0,2,0,2,5,54,7,0,1,0,0,4
390490006002015,31,12,0,0,0,0,3,39,7,0,0,0,0,1
390490006002016,55,1,0,0,0,1,0,47,5,0,0,0,5,1
390490006002017,88,0,0,1,0,0,0,86,0,0,3,0,0,6
390490006002018,37,8,0,0,0,2,3,46,0,0,0,0,0,1
390490006002019,101,0,0,8,0,0,1,103,2,0,1,0,5,5
390490006002020,31,4,0,0,0,0,0,33,6,0,0,0,1,0
390490006003000,107,0,0,0,0,0,1,105,0,0,2,0,0,7
390490006003002,35,0,1,0,0,2,3,36,0,0,0,0,0,0
390490006003004,17,2,0,0,0,0,3,10,0,0,1,0,1,1
390490006003005,78,0,0,1,0,0,13,71,3,6,2,0,0,1
390490006003006,48,2,0,0,0,3,1,48,1,0,8,0,0,4
390490006003007,61,1,0,1,0,0,2,64,0,5,1,0,0,1
390490006003008,55,1,3,0,0,0,3,60,0,1,0,0,0,2
390490006003010,20,0,3,0,0,0,0,24,0,0,1,0,2,0
390490006003011,67,7,2,1,0,1,1,61,3,0,1,0,1,0
390490006003012,26,0,0,3,0,0,1,30,1,0,5,0,0,0
390490006003013,54,5,0,0,0,3,2,50,4,0,0,0,1,6
390490006003014,60,0,1,0,0,0,2,51,5,0,0,0,0,1
390490006003015,50,0,0,3,0,3,2,55,2,0,0,0,0,3
390490006004000,49,2,0,0,0,1,0,52,1,0,1,0,0,1
390490006004001,12,0,0,0,0,1,3,19,0,0,0,0,0,0
390490006004002,19,1,0,5,0,0,1,18,1,0,5,0,0,0
390490006004004,29,2,0,0,0,0,0,21,0,0,4,0,0,0
390490006004005,27,3,0,0,0,0,0,30,1,0,0,0,0,0
390490006004006,42,5,0,0,0,0,0,37,2,0,1,0,0,0
390490006004007,8,0,0,1,0,0,3,10,3,1,0,0,0,0
390490006004008,4,0,0,0,0,0,1,6,0,0,0,0,0,0
390490006004009,42,4,0,2,0,2,3,39,3,0,0,0,0,0
390490006004010,136,0,0,68,0,3,3,141,2,1,74,0,2,3
390490006004011,70,10,0,8,0,1,1,70,10,3,7,0,3,4
390490006004012,36,0,1,6,0,2,2,28,0,0,0,0,0,0
390490006004013,26,0,1,0,0,0,3,28,0,0,0,0,1,3
390490006005000,69,4,2,3,0,0,4,69,4,0,6,0,0,3
390490006005001,49,2,0,0,0,0,1,55,2,0,1,0,0,5
390490006005002,73,4,0,1,0,0,6,68,6,0,2,0,0,8
390490006005003,36,9,1,0,0,0,1,42,5,0,0,0,0,2
390490006005004,30,0,0,1,0,0,0,22,1,0,2,0,0,1
390490006005005,45,3,0,1,0,1,2,48,3,0,0,0,0,5
390490006005006,56,0,0,0,0,2,0,58,2,0,0,0,4,0
390490006005007,26,0,0,2,0,0,4,26,1,0,0,0,0,2
390490006005008,4,1,0,0,0,1,1,7,3,0,0,0,1,2
390490006005011,61,4,0,0,0,0,1,65,4,0,0,0,1,2
390490006005013,5,0,0,1,0,0,1,7,0,0,0,0,0,1
390490006005014,18,4,0,2,0,0,0,10,0,1,0,0,0,1
390490006005015,52,5,0,2,0,0,2,56,8,0,0,0,0,0
390490006005016,10,0,0,0,0,0,1,7,0,0,0,0,0,0
390490007101000,26,20,0,0,0,1,5,28,20,0,0,0,0,4
390490007101001,26,22,0,1,0,0,7,27,14,0,5,1,0,4
390490007101002,43,24,1,0,0,0,5,40,20,0,1,0,0,10
390490007101003,37,21,0,3,0,0,4,47,20,1,0,0,0,14
390490007101004,36,8,4,0,0,0,6,43,9,0,0,0,0,9
390490007101005,33,25,0,3,0,0,5,31,29,0,2,0,0,5
390490007101006,49,25,0,0,0,3,9,45,25,0,0,0,0,4
390490007101007,47,11,0,0,0,0,0,52,13,0,0,0,3,4
390490007101008,27,48,0,0,0,3,9,30,47,0,0,0,5,0
390490007102000,7,19,0,0,0,0,4,6,16,0,0,0,0,0
390490007102001,4,21,0,0,0,2,3,4,26,0,0,0,0,2
390490007102002,32,57,1,0,0,1,2,34,66,1,0,0,0,8
390490007102003,19,37,0,0,1,0,1,13,42,2,0,0,0,4
390490007102004,67,41,0,3,0,0,3,59,39,0,2,0,3,1
390490007102005,49,26,0,0,0,0,3,53,21,0,1,0,0,2
390490007102006,68,15,0,0,0,0,4,74,11,0,0,0,0,4
390490007102007,52,8,0,0,0,0,3,54,14,0,0,0,0,6
390490007102008,43,13,0,4,0,5,0,43,8,0,0,0,1,0
390490007103000,84,25,0,2,0,1,5,78,20,1,0,0,0,2
390490007103001,82,32,0,0,0,0,1,92,26,0,0,0,0,2
390490007103002,66,18,0,0,0,0,0,57,18,1,0,0,0,2
390490007103003,47,28,0,0,0,6,3,43,28,0,4,0,4,5
390490007103004,39,37,0,2,0,4,0,50,37,0,1,0,1,0
390490007103005,74,26,0,0,0,2,6,74,27,0,0,0,1,3
390490007103006,100,20,0,1,0,3,9,106,27,0,0,1,2,13
390490007103007,109,23,0,0,0,2,4,105,33,0,0,0,2,6
390490007103008,101,36,0,0,0,11,9,97,29,0,0,0,9,14
390490007103009,61,40,0,4,0,7,6,63,36,0,0,0,2,7
390490007104000,23,21,0,0,0,0,6,25,16,0,0,0,0,3
390490007104001,90,31,0,0,0,1,3,88,34,0,2,0,11,3
390490007104005,32,8,1,0,0,2,1,32,3,0,0,0,5,1
390490007104006,49,9,0,0,0,0,1,51,3,0,0,0,0,0
390490007104008,77,48,0,0,0,2,1,73,46,1,1,0,6,3
390490007104009,36,11,0,1,0,0,0,35,9,0,0,0,0,0
390490007104010,29,8,1,0,0,0,1,32,15,0,0,0,1,2
390490007104011,44,6,0,0,0,0,2,40,4,1,0,0,0,0
390490007104012,60,8,0,0,0,0,6,53,12,0,0,0,0,3
390490007104013,44,6,0,0,0,0,1,40,8,0,0,0,0,0
390490007104014,39,0,0,0,0,0,3,40,2,0,0,0,0,0
390490007104015,31,5,0,0,0,0,0,30,7,0,0,0,0,0
390490007201000,2,53,1,0,0,0,0,1,53,0,0,0,0,0
390490007201001,10,43,0,0,0,0,0,7,43,0,0,0,0,0
390490007201002,10,59,0,0,0,0,0,5,49,1,1,0,1,1
390490007201003,0,15,0,2,0,0,3,2,15,0,0,0,0,0
390490007201004,5,43,0,0,0,0,2,10,42,0,0,0,1,0
390490007201005,0,53,0,0,0,0,0,2,54,0,0,0,0,0
390490007201006,6,49,0,0,0,1,0,8,51,0,0,0,0,0
390490007201007,10,64,0,0,0,4,1,7,64,0,0,0,5,0
390490007201008,0,21,0,0,0,0,0,0,23,0,0,0,0,0
390490007201009,1,10,0,0,0,0,5,5,14,0,0,0,0,2
390490007201010,0,23,0,0,0,1,0,7,18,0,0,0,0,3
390490007201011,0,20,0,0,0,0,0,0,18,0,0,0,0,0
390490007201012,0,43,0,1,0,0,0,5,47,0,0,0,0,5
390490007201013,0,36,0,0,0,0,4,0,30,0,0,0,0,1
390490007201014,15,140,0,0,0,0,6,13,135,0,0,0,0,11
390490007202000,24,181,0,0,0,0,2,29,179,2,1,0,0,4
390490007202001,0,31,0,0,0,1,0,0,26,0,0,0,0,0
390490007202002,3,15,1,0,0,0,4,0,19,0,0,0,0,0
390490007202003,1,19,0,0,0,0,1,0,24,0,0,0,0,0
390490007202004,11,61,0,1,0,0,0,10,55,0,0,0,0,0
390490007202006,15,23,0,0,0,0,2,10,22,0,0,0,0,5
390490007202007,6,49,0,0,0,2,2,6,43,0,0,0,0,0
390490007202008,7,32,0,0,0,0,1,0,35,0,0,0,0,1
390490007202009,18,60,0,0,0,0,0,16,61,0,0,0,0,1
390490007202010,0,68,1,0,0,0,2,3,75,0,0,0,0,4
390490007202011,3,48,0,0,0,0,5,0,43,0,0,0,0,0
390490007202012,9,28,0,0,0,0,3,2,25,0,0,0,0,0
390490007203000,16,32,0,0,0,0,5,16,36,0,0,0,0,13
390490007203001,24,39,0,0,0,0,5,22,42,0,0,0,0,0
390490007203002,26,17,0,0,0,0,3,26,16,0,0,0,0,6
390490007203003,11,24,0,0,0,0,1,18,28,0,1,0,0,6
390490007203004,19,25,0,0,0,0,1,26,27,1,0,0,0,4
390490007203005,41,33,1,1,0,0,1,35,37,1,0,0,0,1
390490007203006,32,7,0,4,0,3,5,39,13,0,0,0,5,0
390490007203007,33,22,2,0,0,3,1,26,20,0,0,0,6,3
390490007203008,24,5,1,2,0,0,0,22,7,2,0,0,1,1
390490007203015,50,11,0,0,0,6,4,55,11,0,0,0,1,1
390490007203016,26,38,0,0,0,0,2,29,38,0,3,0,0,0
390490007203017,16,57,0,0,0,0,3,19,52,1,0,0,1,0
390490007203018,30,33,0,0,1,1,1,25,35,0,1,0,0,5
390490007203019,24,34,0,1,0,1,0,28,30,0,1,0,0,5
390490007203024,63,6,0,0,0,0,6,60,14,1,0,0,0,0
390490007301001,17,77,0,0,0,0,0,8,86,1,0,0,0,1
390490007301002,9,52,0,0,0,1,3,0,48,0,0,0,2,0
390490007301003,0,39,0,0,0,1,1,0,39,0,1,0,0,1
390490007301004,2,67,0,0,0,0,0,1,80,0,0,0,1,0
390490007301005,2,73,0,0,0,0,1,0,76,0,0,0,0,5
390490007301006,1,31,0,0,0,4,0,3,34,0,0,0,0,0
390490007301007,3,26,0,0,0,0,1,0,22,0,0,0,0,0
390490007301008,0,28,0,1,0,0,0,0,27,0,0,0,0,0
390490007301009,0,24,0,0,0,1,0,1,21,0,0,0,0,2
390490007301010,4,17,0,0,0,2,0,0,14,0,2,0,1,6
390490007301011,0,53,0,2,0,1,1,2,54,0,0,0,0,0
390490007301012,11,101,0,0,0,0,4,19,102,1,0,0,2,8
390490007301013,0,98,0,0,0,0,0,1,94,0,5,0,0,0
390490007301014,0,2,0,0,0,1,5,0,4,0,0,0,0,0
390490007302001,0,53,0,1,0,0,0,5,53,1,0,0,0,0
390490007302002,0,62,0,0,0,1,3,0,59,0,0,0,0,0
390490007302003,6,48,0,1,0,0,0,7,47,0,0,0,0,0
390490007302004,1,58,1,0,0,0,0,0,55,0,0,0,1,0
390490007302005,0,47,0,0,0,0,5,0,44,0,0,0,0,1
390490007302006,9,51,0,2,0,0,1,18,48,0,0,0,0,0
390490007302007,2,91,0,0,0,0,0,2,83,4,0,0,0,0
390490007302008,1,35,0,0,0,1,1,0,38,0,0,0,0,0
390490007302009,11,38,0,2,0,0,1,6,31,0,0,0,0,0
390490007302010,5,103,1,0,0,0,1,1,104,0,0,0,0,2
390490007302011,2,18,0,0,0,0,0,0,14,0,0,0,0,0
390490007302012,5,54,0,0,0,0,0,4,55,0,1,0,0,3
390490007302013,0,50,0,0,0,1,4,3,49,0,0,0,0,1
390490007303000,3,50,0,0,0,0,1,4,51,0,0,0,0,0
390490007303001,0,33,0,0,0,0,0,4,35,0,0,0,0,0
390490007303002,1,32,0,0,0,0,0,1,36,0,0,0,0,1
390490007303003,4,62,3,0,0,0,1,3,57,1,0,0,0,4
390490007303004,9,42,0,0,0,0,1,6,40,0,0,0,0,3
390490007303005,6,62,0,0,0,0,0,3,75,0,0,0,0,0
390490007303006,4,77,0,0,0,8,0,12,79,0,0,0,2,1
390490007303008,1,89,0,0,0,0,0,3,89,1,0,0,2,3
390490007303009,3,43,3,0,0,0,1,3,43,0,0,0,0,2
390490007304000,0,46,0,0,0,0,0,3,47,0,0,0,8,2
390490007304001,2,49,0,1,0,1,0,1,46,0,0,0,2,1
390490007304002,15,23,1,0,0,5,3,8,24,0,0,0,6,1
390490007304003,7,90,0,0,0,0,1,8,87,1,0,0,0,2
390490007304004,0,91,0,0,0,0,3,5,96,0,0,0,0,7
390490007304005,2,102,0,0,0,0,2,7,102,2,0,0,0,2
390490007304006,0,23,0,0,0,0,1,2,17,0,0,0,0,0
390490007304007,0,29,2,0,0,0,1,0,33,0,0,0,0,0
390490007305000,1,52,0,0,0,0,3,0,55,0,0,0,1,0
390490007305001,1,59,0,0,0,0,4,3,54,0,0,0,0,1
390490007305002,0,36,0,0,0,0,3,1,44,0,0,0,0,0
390490007305003,1,44,0,0,0,0,3,0,49,0,1,0,0,0
390490007305004,4,55,0,0,0,0,0,0,46,0,0,0,0,2
390490007305005,14,41,0,0,0,0,3,15,43,0,0,0,0,4
390490007305006,13,70,0,0,0,1,4,4,69,0,0,0,0,4
390490007305007,4,45,0,0,0,0,1,0,45,0,0,0,0,0
390490007305008,0,44,0,0,0,0,1,2,45,0,0,0,0,3
390490008101000,41,13,0,0,0,0,6,32,11,0,0,0,0,0
390490008101001,28,35,0,5,0,0,0,31,35,0,9,0,0,3
390490008101002,24,45,0,0,0,2,7,27,49,0,0,0,0,2
390490008101003,28,17,0,0,0,1,2,28,13,0,0,0,0,2
390490008101004,38,3,0,0,0,0,1,37,9,0,0,0,0,0
390490008101005,73,21,0,1,0,2,1,69,22,0,0,0,0,1
390490008101006,46,18,0,1,0,0,0,38,16,0,0,0,0,0
390490008101007,39,19,0,0,0,0,0,43,27,0,0,0,0,0
390490008101008,86,19,0,0,0,0,4,86,18,0,0,0,0,9
390490008101009,47,20,0,0,0,0,1,51,20,0,0,0,0,2
390490008101010,52,3,2,0,0,2,2,59,11,0,0,0,0,0
390490008101011,68,27,0,3,0,0,3,68,30,0,0,0,0,2
390490008101012,33,12,0,0,0,4,1,35,13,0,0,0,0,3
390490008101013,24,20,0,2,0,1,0,28,11,0,1,0,0,0
390490008101014,26,8,0,2,0,1,0,24,3,0,2,0,0,0
390490008101015,21,6,0,0,1,0,1,26,6,0,0,0,0,0
390490008101016,36,20,0,0,0,0,1,37,21,0,2,0,3,0
390490008102000,30,27,0,0,0,1,0,29,27,0,0,0,0,0
390490008102001,84,25,0,0,0,0,1,84,25,0,2,0,1,4
390490008102002,36,39,0,0,0,0,1,43,30,0,0,0,0,0
390490008102003,46,5,0,1,0,1,2,49,9,0,0,0,0,0
390490008102004,48,16,0,0,0,1,5,47,19,0,0,0,5,0
390490008102005,24,4,0,0,0,0,5,18,3,0,1,0,0,3
390490008102006,54,7,0,2,0,0,5,53,7,0,0,0,0,0
390490008102007,18,16,0,0,1,0,1,23,18,0,0,0,0,1
390490008102008,27,28,4,0,0,3,0,31,23,1,0,0,0,3
390490008102009,41,15,0,0,0,0,3,42,9,1,0,0,0,8
390490008103000,60,43,0,6,0,0,0,61,41,0,0,0,1,2
390490008103001,41,16,0,1,0,0,1,37,17,0,1,0,0,1
390490008103002,54,13,0,1,0,0,1,53,11,0,0,0,0,0
390490008103003,55,23,0,1,0,0,6,50,23,0,1,0,1,10
390490008103004,63,12,0,1,0,4,1,60,14,0,5,0,7,0
390490008103005,42,41,0,0,0,0,8,43,38,0,0,0,0,10
390490008103006,14,8,0,2,0,0,1,20,11,0,0,0,0,0
390490008103007,2,3,0,2,0,0,3,3,7,0,3,0,0,0
390490008103008,24,24,0,0,0,0,0,29,27,0,2,0,0,0
390490008103009,19,24,0,0,0,1,0,19,20,0,0,0,0,0
390490008103010,17,7,1,0,0,1,2,17,10,0,0,0,0,5
390490008103011,30,15,0,0,0,1,2,29,12,0,0,0,0,6
390490008103012,33,12,1,0,0,1,1,32,13,0,5,0,0,0
390490008103013,36,47,0,3,0,1,2,34,46,0,2,0,2,5
390490008201001,112,213,0,0,0,0,6,109,218,1,0,0,5,14
390490008201006,27,33,2,0,0,0,0,28,43,0,0,0,0,1
390490008201007,11,22,0,0,0,0,5,21,28,0,0,0,5,0
390490008201008,0,8,0,0,0,0,0,4,10,0,0,0,0,1
390490008201009,3,15,0,0,0,0,2,7,10,0,0,0,0,4
390490008201010,7,6,0,0,0,0,1,6,8,0,0,0,0,0
390490008201016,25,70,0,0,0,0,0,21,73,0,0,0,0,0
390490008201018,23,25,0,0,0,1,4,23,26,0,0,0,0,2
390490008201021,15,16,0,0,0,0,2,10,15,0,0,0,1,0
390490008201023,5,2,0,0,0,1,2,1,4,0,0,0,0,0
390490008201024,13,7,0,0,0,0,1,17,2,0,0,0,1,0
390490008201025,1,8,0,0,0,0,1,4,1,0,0,0,0,1
390490008201026,5,8,2,0,0,0,1,8,10,0,0,0,0,0
390490008201028,7,20,0,0,0,0,3,7,10,0,1,0,1,0
390490008201029,2,0,0,0,0,3,2,4,7,0,0,0,0,0
390490008201030,11,11,0,0,0,0,1,11,8,0,0,0,0,0
390490008201031,4,1,0,0,0,0,2,0,8,0,0,0,0,1
390490008201032,4,16,0,0,0,0,0,1,14,0,0,0,0,0
390490008201033,13,7,0,0,0,0,2,19,4,0,0,0,0,0
390490008201034,1,24,0,0,0,0,0,0,16,0,0,0,0,0
390490008201035,6,10,0,0,0,0,0,2,9,0,0,0,0,0
390490008201036,22,12,1,0,0,0,1,16,20,0,0,0,0,0
390490008201037,9,3,0,0,0,0,0,6,5,0,0,0,0,0
390490008201038,0,19,0,0,0,0,0,0,14,0,0,0,0,0
390490008201039,9,0,0,0,0,6,2,0,5,0,0,0,0,2
390490008201040,21,4,0,0,0,0,1,12,7,0,0,0,0,0
390490008201041,8,15,0,0,0,0,5,15,21,0,0,0,0,7
390490008201042,28,52,0,0,0,3,0,29,48,0,0,0,1,4
390490008201043,17,25,0,0,0,0,3,18,27,0,0,0,0,0
390490008201044,30,62,0,0,0,0,5,35,60,1,0,1,0,7
390490008201045,3,38,0,0,0,0,0,6,38,0,0,0,0,0
390490008202001,3,64,0,0,0,0,0,7,73,0,0,0,0,0
390490008202002,12,31,0,0,0,0,4,9,28,0,0,0,1,4
390490008202003,1,2,0,0,0,0,3,2,0,0,0,0,0,0
390490008202004,1,1,0,0,0,1,0,3,0,0,0,0,0,0
390490008202005,0,0,0,0,0,1,1,0,1,0,0,0,0,0
390490008202007,0,6,0,0,0,1,0,0,8,0,0,0,0,0
390490008202008,19,20,0,0,0,2,1,17,25,0,0,0,3,2
390490008202009,25,14,0,0,0,2,1,27,16,1,0,0,4,0
390490008202010,18,7,0,4,0,0,0,17,11,0,6,0,0,1
390490008202011,21,5,0,0,0,0,1,16,12,0,0,0,0,0
390490008202012,9,14,0,0,0,0,0,11,14,0,0,0,0,2
390490008202013,8,30,0,0,0,1,4,8,24,0,0,0,0,0
390490008202014,13,41,0,0,0,0,0,12,25,0,0,0,0,2
390490008202015,12,16,0,0,0,0,2,19,14,0,0,0,0,0
390490008202016,34,8,0,2,0,0,0,31,3,0,0,0,2,0
390490008202017,15,8,0,0,0,0,3,10,11,0,0,0,0,2
390490008202018,12,0,0,2,0,0,1,16,2,0,0,0,0,4
390490008202019,4,25,0,0,0,1,1,8,22,0,0,0,5,3
390490008202020,0,2,0,0,0,0,0,0,0,0,0,0,0,1
390490008202021,7,5,0,2,0,0,0,10,0,0,1,0,0,1
390490008202022,11,42,0,0,0,0,5,7,41,0,0,0,2,0
390490008202025,13,11,0,0,0,1,0,10,14,1,0,0,0,1
390490008203000,0,18,0,1,0,0,0,1,26,0,0,0,0,0
390490008203001,13,15,0,0,0,0,0,20,16,0,6,0,0,0
390490008203002,23,6,0,0,0,0,4,32,3,0,0,0,0,0
390490008203003,18,4,0,0,0,0,0,15,4,0,1,0,0,2
390490008203004,23,0,0,0,0,0,0,24,0,0,0,0,0,4
390490008203005,35,7,0,1,0,1,2,26,5,0,0,0,0,0
390490008203006,37,3,0,0,0,0,3,33,0,0,0,0,0,0
390490008203007,20,0,0,0,0,0,0,23,2,3,0,0,0,2
390490008203008,8,3,0,0,0,0,1,10,3,0,1,0,0,0
390490008203009,4,1,0,0,0,1,1,4,1,0,0,0,0,2
390490008203010,5,2,1,0,0,1,0,4,3,0,0,0,0,0
390490008203011,11,7,0,0,0,0,2,6,6,0,0,0,0,0
390490008203012,12,5,0,0,0,0,0,6,1,0,0,0,0,0
390490008203013,14,0,0,0,0,0,0,15,9,0,0,0,0,0
390490008203014,5,1,0,2,0,1,1,9,3,0,1,0,0,0
390490008203015,24,7,0,0,0,0,1,20,3,0,0,1,0,1
390490008203016,13,0,0,1,0,0,2,11,1,0,0,0,0,0
390490008203017,4,5,0,0,0,0,0,3,5,0,0,0,0,0
390490008203018,9,4,0,0,0,0,0,8,0,0,0,0,1,1
390490008203020,8,3,0,2,0,0,0,6,3,0,0,0,0,0
390490008203021,14,3,3,0,0,0,0,12,5,0,0,0,0,1
390490008203022,9,12,0,2,0,0,2,12,11,0,0,0,0,0
390490008203024,2,6,0,0,0,0,0,0,7,0,0,0,0,0
390490008203025,0,1,0,1,0,2,0,0,0,0,0,0,0,2
390490008203026,8,0,0,3,0,0,0,6,0,0,3,0,0,0
390490008203027,33,3,0,0,0,0,0,26,1,2,0,0,0,0
390490008203028,21,2,0,1,0,0,0,22,5,0,0,0,0,0
390490008203030,1,5,0,0,0,0,1,0,0,0,0,0,0,1
390490008203031,19,9,0,1,0,0,0,22,16,0,0,0,0,0
390490008203033,7,9,0,0,0,3,0,11,7,0,0,0,0,2
390490008204001,16,1,0,0,0,1,0,16,3,0,0,0,6,0
390490008204002,1,2,0,0,0,1,1,7,0,0,0,0,0,0
390490008204003,11,7,0,0,0,0,0,7,3,0,0,0,0,0
390490008204004,8,2,0,0,0,3,3,10,6,0,0,0,7,0
390490008204005,22,12,0,1,0,0,1,23,13,0,6,0,0,2
390490008204006,14,8,0,0,0,0,0,12,4,0,0,0,0,0
390490008204007,12,3,2,0,0,0,1,14,0,0,0,0,0,4
390490008204008,32,3,0,1,0,1,0,30,5,0,1,0,0,0
390490008204009,2,5,0,0,0,4,0,2,7,0,0,0,0,0
390490008204010,18,6,0,0,0,0,0,22,2,0,0,0,2,2
390490008204011,21,10,0,0,0,2,0,23,14,0,0,0,1,1
390490008204012,10,0,0,0,0,0,1,5,4,0,0,0,1,0
390490008204013,10,0,0,0,0,0,0,7,4,0,0,0,0,2
390490008204014,14,15,0,2,0,0,2,22,22,0,0,0,0,0
390490008204015,0,8,0,0,0,0,2,3,0,0,0,0,0,0
390490008204017,12,7,0,0,0,0,0,10,8,0,6,0,0,0
390490008204018,16,0,0,0,0,2,6,19,1,0,0,0,0,6
390490008204019,16,2,0,0,0,0,2,21,2,0,0,0,0,0
390490008204020,12,8,0,0,0,0,0,15,2,0,0,0,0,0
390490008204021,30,0,0,0,0,0,5,29,2,0,0,0,1,3
390490008204022,57,41,0,4,0,0,0,62,41,0,4,0,2,6
390490008204023,3,0,0,4,0,0,0,0,2,0,0,0,0,0
390490008204024,11,6,0,0,0,0,0,17,1,0,0,0,0,0
390490008204025,12,1,0,0,0,1,1,14,0,0,0,0,0,0
390490008204026,17,0,0,0,0,0,1,11,1,0,0,0,0,1
390490008204027,14,5,0,0,0,0,5,10,1,1,1,0,0,1
390490008204028,18,6,0,0,0,2,1,18,0,0,0,0,0,3
390490009101000,40,50,0,0,0,0,0,43,52,0,0,0,0,0
390490009101001,54,87,0,0,0,0,1,64,73,1,0,0,0,11
390490009101002,13,27,0,1,0,0,4,12,42,0,0,0,1,0
390490009101003,22,90,0,0,0,2,4,19,94,0,0,0,0,6
390490009101004,14,28,0,0,0,0,3,0,33,0,0,0,0,0
390490009101005,13,59,0,0,0,0,1,12,58,0,0,0,0,0
390490009101006,15,27,1,0,0,8,0,10,31,0,1,0,6,0
390490009101007,3,52,0,0,0,0,2,1,47,0,0,0,4,0
390490009101008,3,38,0,0,0,1,4,2,38,0,0,0,0,1
390490009102000,29,32,0,0,0,1,0,27,30,1,0,0,0,0
390490009102001,26,22,0,0,0,0,2,21,26,0,0,1,0,0
390490009102002,30,27,1,0,0,1,2,29,28,0,0,0,0,1
390490009102003,21,24,0,0,0,0,5,19,31,0,0,0,2,7
390490009102004,23,29,0,1,0,0,7,23,20,0,0,0,0,6
390490009102005,25,23,1,0,0,3,0,12,18,0,0,0,3,0
390490009102006,31,17,0,0,0,0,2,40,5,0,0,0,0,0
390490009102007,21,67,1,0,0,0,5,25,60,0,0,0,0,10
390490009102008,15,23,0,0,0,0,1,27,21,0,2,0,1,8
390490009102009,16,28,0,0,0,1,3,27,27,0,2,0,0,0
390490009102010,28,42,0,0,0,0,4,30,49,0,0,0,0,2
390490009102011,3,54,0,0,0,1,0,5,51,0,0,0,0,4
390490009102012,10,24,0,0,0,0,0,14,18,0,0,0,0,3
390490009102013,12,10,0,0,0,0,5,8,18,0,0,0,0,5
390490009102014,6,12,0,0,0,1,5,13,19,0,0,0,0,1
390490009102018,23,34,0,0,0,1,4,23,34,0,0,0,0,10
390490009102019,25,35,2,0,0,1,0,21,38,0,0,0,0,4
390490009102020,16,44,0,0,0,0,4,11,51,0,0,0,2,1
390490009102021,11,52,0,0,0,1,1,10,48,0,0,0,0,2
390490009102022,7,22,0,1,0,0,2,7,22,0,0,0,1,3
390490009103000,20,58,0,0,0,0,3,16,47,0,0,0,0,2
390490009103001,7,71,0,0,0,0,3,8,64,0,0,0,1,2
390490009103002,20,62,0,0,0,0,4,22,62,0,0,0,0,6
390490009103003,1,45,0,0,0,0,8,1,47,1,0,0,0,4
390490009103004,11,23,0,2,0,0,0,11,26,0,0,0,0,1
390490009103005,6,33,0,0,0,0,11,9,34,0,3,0,1,12
390490009103006,10,58,0,0,0,0,0,3,60,0,0,0,0,5
390490009103007,4,16,0,1,0,0,4,0,19,0,0,0,3,1
390490009103008,1,15,0,0,0,0,1,0,15,0,0,0,0,0
390490009103009,8,62,0,0,0,0,4,18,61,0,0,0,0,0
390490009103010,10,98,0,3,0,0,1,8,92,0,0,1,0,1
390490009103011,8,68,0,0,0,0,4,6,73,0,0,0,0,5
390490009103012,4,84,0,0,0,0,8,4,91,0,0,0,0,3
390490009104000,23,38,0,0,0,0,0,24,36,0,0,0,1,0
390490009104001,28,33,1,1,0,0,1,24,34,0,0,0,1,3
390490009104002,1,55,0,0,0,7,0,17,42,0,0,0,0,1
390490009104003,14,56,0,0,0,1,2,11,56,0,0,0,0,1
390490009104004,8,56,0,0,0,0,0,16,49,3,0,0,1,1
390490009104005,21,46,0,0,0,0,1,18,43,0,0,0,0,0
390490009104006,4,58,1,0,0,1,6,1,59,0,0,0,0,6
390490009104007,2,58,0,1,0,0,1,1,51,1,0,0,0,5
390490009104008,22,43,0,0,0,0,3,20,43,0,0,0,0,2
