White,Black,AIAN,Asian,NHPI,Other race alone,Two or more races,total_pop,total_true
66,0,0,0,0,0,0,66,0
2,0,0,0,0,0,0,2,0
6,0,0,0,0,0,0,6,0
15,0,0,0,0,0,0,15,0
54,0,0,0,0,0,0,54,0
48,0,0,0,0,0,0,48,0
20,3,0,0,0,0,3,26,0
36,0,0,0,0,0,0,36,0
23,0,0,0,0,0,0,23,0
35,0,0,0,0,0,0,35,0
36,0,0,0,0,0,0,36,0
30,0,0,0,0,0,0,30,0
31,4,0,0,0,0,0,35,0
23,1,0,0,0,0,0,24,0
25,0,3,0,0,0,0,28,0
42,0,0,0,0,0,0,42,0
26,0,0,0,0,0,1,27,1
28,1,0,0,0,0,0,29,1
21,0,0,0,0,0,0,21,0
27,0,0,0,0,0,0,27,0
28,0,0,0,0,0,0,28,0
24,2,0,0,0,0,0,26,0
51,0,0,0,0,0,0,51,0
45,2,1,1,0,0,0,49,1
22,0,0,0,0,0,0,22,0
30,0,0,0,0,0,7,37,0
20,0,0,0,0,0,0,20,0
0,0,0,0,0,0,4,4,0
12,0,0,0,0,0,0,12,0
155,23,0,0,0,1,5,184,1
105,19,0,3,0,1,8,136,0
129,14,0,0,0,0,4,147,0
32,0,0,0,0,0,0,32,0
109,0,0,4,0,0,4,117,0
67,8,0,2,0,0,0,77,0
94,1,0,0,0,0,0,95,1
18,0,0,0,0,0,0,18,0
169,35,0,0,0,3,2,209,0
6,0,0,0,0,0,0,6,0
39,10,0,0,0,0,0,49,0
262,64,1,5,0,5,25,362,0
19,0,0,0,0,0,5,24,0
36,3,0,0,0,0,0,39,0
18,0,0,1,0,0,0,19,0
159,9,1,8,0,0,4,181,0
51,1,0,10,0,0,2,64,1
41,3,0,0,0,0,0,44,0
36,0,0,0,0,0,0,36,0
134,14,0,0,0,0,4,152,0
49,0,0,0,0,0,2,51,0
2,0,0,0,0,0,0,2,0
17,0,0,0,0,0,1,18,0
1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,4,0
40,0,0,0,0,0,0,40,0
86,0,2,1,0,0,0,89,1
10,0,0,0,0,0,0,10,0
17,0,0,0,0,0,0,17,0
19,0,0,0,0,0,0,19,0
21,0,0,3,0,0,0,24,0
12,0,0,0,0,0,2,14,0
13,0,0,0,0,0,0,13,0
61,0,0,0,0,0,0,61,0
179,0,0,2,0,3,0,184,0
6,0,0,0,0,0,0,6,0
2,0,0,0,0,1,0,3,0
14,0,0,0,0,0,0,14,0
85,3,0,1,0,0,1,90,0
11,0,0,0,0,0,2,13,0
7,0,0,0,0,0,0,7,0
10,0,0,0,0,0,0,10,0
6,0,1,0,0,0,0,7,0
63,0,0,0,0,0,0,63,0
23,0,0,1,0,0,0,24,0
5,0,0,0,0,0,0,5,0
7,0,0,0,0,0,0,7,0
17,0,0,0,0,0,0,17,0
222,3,0,3,0,0,4,232,0
94,0,0,0,0,0,0,94,0
100,0,1,0,0,5,2,108,0
51,0,0,0,0,0,5,56,0
50,0,0,0,0,0,4,54,0
52,2,0,0,0,0,3,57,0
46,3,0,0,0,0,1,50,0
78,0,0,0,1,0,2,81,0
83,2,1,0,0,0,1,87,1
65,0,0,0,0,0,0,65,0
147,2,2,0,0,0,0,151,0
40,0,0,0,0,0,0,40,0
73,0,0,0,0,0,0,73,0
52,0,0,0,0,0,0,52,0
58,0,0,0,0,0,1,59,0
56,0,0,0,0,0,0,56,0
72,0,0,0,0,0,0,72,0
184,3,1,0,0,0,4,192,0
18,0,0,0,0,0,0,18,0
50,0,0,0,0,0,0,50,0
41,0,0,0,0,1,0,42,0
99,2,1,0,0,0,0,102,0
56,0,0,0,0,0,0,56,0
45,0,0,0,0,0,1,46,1
12,0,0,0,0,0,0,12,0
14,0,0,0,0,0,0,14,0
14,0,0,0,0,1,0,15,0
2,0,0,0,0,0,0,2,0
21,0,0,0,0,1,2,24,0
3,0,0,0,0,0,1,4,0
14,0,0,0,0,0,0,14,0
182,0,0,0,0,0,6,188,0
55,0,0,0,0,0,0,55,0
61,1,0,0,0,0,0,62,0
77,3,1,0,0,0,3,84,0
103,1,0,0,0,0,0,104,1
125,0,0,1,0,0,2,128,0
71,2,0,4,0,0,4,81,0
57,1,0,4,0,0,1,63,0
3,0,0,0,0,0,0,3,0
2,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,21,0
15,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,2,0
42,33,0,2,0,0,12,89,0
6,0,0,0,0,0,0,6,0
131,98,0,6,0,15,7,257,0
48,44,0,0,0,0,4,96,0
19,13,0,0,0,1,8,41,0
2,0,0,0,0,0,1,3,0
21,2,0,3,0,0,0,26,0
15,0,0,0,0,0,0,15,0
11,0,0,0,0,0,0,11,0
4,0,0,0,0,0,0,4,0
15,0,0,0,0,0,0,15,0
51,0,0,0,0,0,0,51,0
36,0,0,0,0,0,0,36,0
16,6,0,0,0,0,0,22,0
11,0,0,0,0,0,0,11,0
3,3,0,0,0,0,0,6,0
5,0,0,0,0,0,0,5,0
10,0,0,0,0,0,0,10,0
9,0,0,0,0,0,0,9,0
3,0,0,0,0,0,0,3,0
10,0,0,0,0,0,0,10,0
2,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,21,0
2,0,0,0,0,0,0,2,0
16,1,0,0,0,0,0,17,0
9,0,0,0,0,0,0,9,0
9,0,0,0,0,0,0,9,0
24,0,0,0,0,0,1,25,1
6,0,0,0,0,0,0,6,0
5,0,0,0,0,0,0,5,0
7,0,0,0,0,0,0,7,0
29,0,0,0,0,0,0,29,0
7,0,0,0,0,0,0,7,0
9,0,0,0,0,0,0,9,0
26,0,0,0,0,0,0,26,0
43,0,0,0,0,1,2,46,0
7,0,0,0,0,0,0,7,0
12,0,0,0,0,0,0,12,0
12,0,0,0,0,0,0,12,0
12,0,0,0,0,0,0,12,0
5,0,0,0,0,0,1,6,0
6,0,0,0,0,0,0,6,0
13,0,0,0,0,0,0,13,0
7,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
26,0,0,0,0,0,1,27,0
5,0,0,0,0,0,0,5,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,13,0
1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,4,0
61,0,2,0,0,0,0,63,0
3,0,0,0,0,0,0,3,0
7,23,0,3,0,1,4,38,0
5,0,0,0,0,0,1,6,0
8,0,0,4,0,0,0,12,0
68,327,1,24,84,0,42,546,0
5,31,0,0,0,1,1,38,1
13,15,0,0,0,0,0,28,0
25,12,0,0,0,0,0,37,0
7,8,0,0,0,0,0,15,0
5,13,0,0,0,0,5,23,0
14,9,0,0,0,0,0,23,0
6,7,0,0,0,0,0,13,0
8,12,0,0,0,5,4,29,0
10,5,0,0,0,0,2,17,0
7,14,0,0,0,0,2,23,0
6,6,0,0,0,0,0,12,0
0,6,0,0,0,0,0,6,0
0,11,0,0,0,0,0,11,0
5,6,0,0,0,0,0,11,0
9,3,0,0,0,0,0,12,0
25,12,0,0,0,0,0,37,0
6,8,0,0,0,0,0,14,0
0,6,0,0,0,0,0,6,0
3,15,0,0,0,3,0,21,0
3,0,0,0,0,0,0,3,0
19,0,0,0,0,0,0,19,0
5,3,0,0,0,0,0,8,0
124,6,0,0,0,15,7,152,0
71,0,0,0,0,2,0,73,0
30,0,0,0,0,1,0,31,0
40,3,0,0,0,0,1,44,0
54,0,0,0,0,0,0,54,0
45,0,0,0,1,0,1,47,0
70,0,0,1,0,0,2,73,0
45,0,0,0,0,0,0,45,0
54,0,0,0,0,4,0,58,0
28,1,0,0,0,0,0,29,0
9,0,0,0,0,0,0,9,0
9,0,0,0,0,0,0,9,0
84,7,0,6,0,0,3,100,0
39,0,0,0,0,0,0,39,0
11,0,0,0,0,0,0,11,0
8,0,0,0,0,0,0,8,0
0,0,0,0,0,0,1,1,1
45,0,0,0,0,0,2,47,0
13,0,0,0,0,0,0,13,0
10,0,0,0,0,2,0,12,0
1,3,0,0,0,0,0,4,0
1,0,0,1,0,0,0,2,1
3,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1,1,0
3,1,0,0,0,0,0,4,0
47,0,0,0,0,0,0,47,0
2,0,0,0,0,0,1,3,1
56,0,0,0,0,0,0,56,0
47,0,0,0,0,0,0,47,0
79,0,0,0,0,0,0,79,0
17,0,0,0,0,0,0,17,0
0,3,0,0,0,0,0,3,0
14,0,0,0,0,0,0,14,0
42,0,2,0,0,0,5,49,0
47,0,1,0,0,0,2,50,0
45,0,0,0,0,0,0,45,0
25,0,0,0,0,1,0,26,1
33,2,3,0,0,0,2,40,0
23,3,4,0,0,0,0,30,0
14,0,0,0,0,0,0,14,0
25,0,0,0,0,0,0,25,0
3,0,0,0,0,0,0,3,0
26,0,0,0,0,0,1,27,0
27,0,0,0,0,0,1,28,0
10,0,0,0,0,0,2,12,0
100,0,0,1,0,0,3,104,0
30,1,0,0,0,0,0,31,0
21,0,0,0,0,0,0,21,0
14,6,0,0,0,0,0,20,0
10,0,0,0,0,0,0,10,0
28,0,0,0,0,0,0,28,0
30,0,0,0,0,0,0,30,0
39,0,0,0,0,0,0,39,0
3,0,0,0,0,0,0,3,0
35,0,0,0,0,1,0,36,0
23,1,0,0,0,0,3,27,0
32,0,0,0,0,0,2,34,0
29,0,0,0,0,0,0,29,0
45,0,0,0,0,0,0,45,0
91,0,0,2,0,0,3,96,0
466,21,0,7,0,11,21,526,0
25,0,0,0,0,0,0,25,0
69,0,0,0,0,0,0,69,0
73,0,0,0,0,0,0,73,0
80,0,6,0,0,0,2,88,0
75,0,0,0,0,0,1,76,1
2,0,0,0,0,0,0,2,0
6,0,0,0,0,0,0,6,0
59,4,0,0,1,10,0,74,0
18,3,0,0,0,0,2,23,0
20,3,0,1,0,0,0,24,0
2,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,7,0
10,0,0,0,0,0,0,10,0
2,0,0,0,0,0,0,2,0
38,0,0,0,0,0,4,42,0
57,2,0,1,0,0,3,63,0
0,3,0,0,0,0,0,3,0
6,0,0,0,0,0,0,6,0
22,0,0,0,0,0,3,25,0
12,0,0,0,0,0,0,12,0
4,0,0,0,0,0,0,4,0
74,0,0,0,0,0,0,74,0
154,9,0,0,0,2,5,170,0
62,0,0,0,0,0,0,62,0
98,33,0,9,0,0,2,142,0
45,1,0,0,0,3,0,49,1
61,0,0,0,0,0,0,61,0
115,0,4,1,0,0,0,120,0
102,1,0,0,0,0,4,107,0
61,0,0,0,0,0,0,61,0
40,0,0,0,0,0,0,40,0
35,0,0,0,0,0,0,35,0
99,3,0,4,0,7,4,117,0
74,6,0,0,0,1,2,83,0
82,0,0,0,0,0,3,85,0
48,0,0,0,0,0,0,48,0
35,2,0,0,0,0,0,37,0
152,0,0,0,0,0,0,152,0
77,0,0,0,0,2,1,80,0
104,0,0,0,0,0,0,104,0
138,0,0,0,0,0,2,140,0
104,0,0,0,0,0,0,104,0
58,0,0,0,0,0,0,58,0
81,0,0,0,0,0,0,81,0
84,2,0,1,0,0,3,90,0
74,0,0,1,0,0,3,78,0
238,23,0,0,0,7,0,268,0
353,46,1,3,0,5,23,431,0
43,3,0,2,0,0,0,48,0
129,26,0,1,0,5,10,171,0
97,4,2,1,8,0,4,116,0
34,0,0,0,0,0,0,34,0
4,0,0,0,0,0,0,4,0
28,0,0,0,0,0,0,28,0
43,0,0,0,0,0,0,43,0
25,0,0,0,0,0,0,25,0
28,1,0,1,0,0,0,30,0
60,0,0,0,0,0,0,60,0
63,2,0,0,0,0,3,68,0
339,3,0,2,0,0,13,357,0
78,2,0,0,0,1,0,81,0
48,0,1,0,0,0,12,61,0
135,2,0,1,0,0,1,139,1
17,0,0,0,0,0,0,17,0
30,0,0,0,0,0,0,30,0
21,0,0,0,0,0,0,21,0
33,0,0,0,0,0,0,33,0
28,0,0,0,0,0,0,28,0
26,0,0,0,0,0,0,26,0
14,0,0,0,0,0,0,14,0
14,0,0,0,0,0,0,14,0
23,0,0,1,0,0,3,27,0
209,0,0,2,0,1,1,213,0
54,0,0,0,0,0,2,56,0
25,0,0,0,0,0,0,25,0
93,0,0,0,0,1,2,96,1
84,1,0,0,0,3,1,89,0
62,0,0,0,0,0,0,62,0
82,0,0,0,0,0,1,83,0
190,0,0,0,0,0,2,192,0
107,0,0,0,0,0,0,107,0
72,0,0,0,0,0,2,74,0
91,0,0,2,0,0,0,93,0
81,0,0,0,0,0,3,84,0
13,4,0,0,0,9,0,26,0
47,0,0,0,0,0,0,47,0
51,0,0,0,0,0,0,51,0
312,24,2,3,0,1,12,354,0
137,1,1,0,0,5,9,153,0
35,0,0,0,0,0,0,35,0
225,1,0,0,0,3,1,230,1
83,1,0,0,0,0,2,86,0
67,0,0,0,0,0,0,67,0
87,1,0,0,0,0,0,88,1
84,1,2,0,0,2,2,91,0
77,0,0,1,0,1,2,81,0
40,0,0,0,0,0,0,40,0
11,0,0,0,0,0,0,11,0
2,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,5,0
4,0,0,0,0,0,0,4,0
83,1,0,1,0,0,0,85,1
33,1,0,0,0,0,0,34,1
267,22,0,0,0,7,17,313,0
90,37,0,16,0,0,14,157,0
214,0,1,0,0,7,6,228,0
91,1,0,6,0,0,3,101,0
36,0,0,0,0,0,0,36,0
26,3,0,0,0,0,1,30,0
31,0,0,0,0,1,1,33,0
40,4,0,0,0,0,0,44,0
96,10,0,4,0,0,0,110,0
39,9,0,0,0,0,0,48,0
221,12,1,1,0,1,8,244,0
36,0,0,0,0,0,0,36,0
27,3,0,0,0,1,0,31,0
2,0,0,0,0,4,0,6,0
1,0,0,0,0,1,0,2,1
91,2,0,0,0,0,1,94,0
46,1,0,0,0,0,0,47,0
17,0,0,4,0,0,0,21,0
31,0,0,0,0,0,0,31,0
7,0,0,0,0,0,0,7,0
7,0,0,0,0,0,0,7,0
7,0,0,0,0,0,0,7,0
86,0,0,0,0,0,0,86,0
39,0,0,0,0,0,0,39,0
44,1,0,1,0,0,1,47,0
53,0,1,0,0,0,0,54,0
0,0,0,3,0,0,1,4,1
20,0,0,0,0,0,0,20,0
3,0,0,0,0,0,0,3,0
184,9,0,5,0,0,3,201,0
115,0,0,0,0,0,0,115,0
73,0,0,0,0,0,0,73,0
134,0,0,0,0,1,13,148,0
61,0,0,0,0,0,0,61,0
46,0,0,0,0,0,0,46,0
64,0,0,0,0,0,0,64,0
44,0,0,0,0,0,0,44,0
115,0,0,0,0,0,1,116,0
78,0,0,0,0,1,0,79,0
115,0,0,0,0,0,0,115,0
48,0,0,0,0,0,0,48,0
103,1,0,0,0,0,0,104,0
81,1,0,0,0,0,2,84,0
14,1,0,0,0,0,0,15,0
2,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,8,0
150,3,0,6,0,0,1,160,0
42,1,0,1,0,0,3,47,0
23,0,0,0,0,0,0,23,0
98,1,0,1,0,0,0,100,1
25,1,0,0,0,0,0,26,0
106,0,0,0,0,0,0,106,0
53,0,0,1,0,0,5,59,0
46,0,0,0,0,6,0,52,0
21,0,0,0,0,0,0,21,0
17,0,0,0,0,0,0,17,0
28,0,0,0,0,0,0,28,0
42,0,0,0,1,0,0,43,0
20,0,0,0,0,0,0,20,0
34,0,0,0,0,0,0,34,0
38,1,0,0,0,0,1,40,0
148,0,0,0,0,0,2,150,0
46,0,0,0,0,0,0,46,0
154,0,0,4,0,3,0,161,0
27,0,0,0,0,0,4,31,0
62,0,0,0,0,0,0,62,0
45,0,0,0,0,0,0,45,0
14,0,0,0,0,0,0,14,0
171,2,1,0,0,0,0,174,0
9,0,0,0,0,0,0,9,0
108,2,0,0,0,0,0,110,0
65,0,0,0,0,0,0,65,0
134,3,0,1,0,3,2,143,1
20,0,0,0,0,0,0,20,0
25,0,0,0,0,1,0,26,0
426,29,0,5,0,36,31,527,0
44,5,0,0,0,9,5,63,0
21,9,0,9,0,21,19,79,0
104,14,0,0,0,23,9,150,0
17,0,0,0,0,10,3,30,0
226,4,2,0,2,14,8,256,0
38,0,0,0,0,0,0,38,0
55,3,0,0,0,6,8,72,0
81,0,0,0,0,0,0,81,0
16,0,0,0,0,0,0,16,0
2,0,0,0,0,0,0,2,0
208,5,0,8,0,0,5,226,0
4,0,0,0,0,0,0,4,0
8,1,0,0,0,0,2,11,0
24,0,0,2,0,1,0,27,0
14,0,0,0,0,0,0,14,0
28,0,0,1,0,0,2,31,0
1,0,0,0,0,0,0,1,0
80,0,0,0,0,0,1,81,0
59,0,0,0,0,0,0,59,0
11,0,0,1,0,0,0,12,0
5,0,0,0,0,0,0,5,0
8,0,0,0,0,0,0,8,0
3,0,0,0,0,0,0,3,0
8,0,0,0,0,0,0,8,0
7,0,0,0,0,0,0,7,0
20,0,0,0,0,0,0,20,0
5,0,0,0,0,0,0,5,0
36,0,0,0,0,0,2,38,0
8,0,0,0,0,0,0,8,0
161,0,1,0,0,0,0,162,0
67,0,0,1,0,0,1,69,0
64,0,0,0,0,0,4,68,0
121,5,0,2,0,1,10,139,0
100,0,0,3,0,0,0,103,0
252,7,1,1,0,0,15,276,0
85,1,0,1,0,0,2,89,0
45,0,0,0,0,0,0,45,0
131,0,0,2,0,0,7,140,0
124,0,0,2,0,0,3,129,0
143,0,0,5,0,0,4,152,0
45,0,0,1,0,0,0,46,1
31,0,0,0,0,0,4,35,0
36,0,0,0,0,0,2,38,0
136,0,0,2,0,0,2,140,0
56,5,0,0,0,0,0,61,0
23,7,0,0,0,1,0,31,0
138,1,0,0,0,0,3,142,0
15,0,0,0,0,0,0,15,0
10,1,0,0,0,0,2,13,0
153,5,0,5,0,1,6,170,0
124,0,1,1,0,0,4,130,2
73,0,0,0,0,0,0,73,0
69,1,0,0,0,0,3,73,0
26,0,0,0,0,0,0,26,0
319,3,0,0,0,2,5,329,0
73,0,0,0,0,0,1,74,0
22,0,0,0,0,0,0,22,0
90,1,0,0,0,2,1,94,0
18,0,0,0,0,0,0,18,0
8,0,0,0,0,0,0,8,0
46,0,0,0,0,0,0,46,0
109,0,0,0,0,0,0,109,0
55,5,0,1,0,0,0,61,0
157,0,0,0,0,0,1,158,0
30,0,0,0,0,0,0,30,0
16,0,0,0,0,0,0,16,0
24,0,0,0,0,0,0,24,0
3,0,0,0,0,0,0,3,0
6,0,0,0,0,0,0,6,0
30,0,0,0,0,0,0,30,0
1,0,0,0,0,0,2,3,0
20,0,0,0,0,0,0,20,0
52,0,0,0,0,0,0,52,0
10,0,0,0,0,0,0,10,0
15,0,1,0,0,4,0,20,0
56,0,0,0,0,0,0,56,0
4,0,0,0,0,0,0,4,0
5,5,0,0,0,0,0,10,0
2,1,0,0,0,0,1,4,0
0,0,0,0,0,0,2,2,0
110,3,0,3,0,0,6,122,0
63,7,0,0,0,3,1,74,0
29,0,0,2,0,0,0,31,0
16,4,0,3,0,0,0,23,0
8,0,0,0,0,0,0,8,0
15,3,0,1,0,0,0,19,0
257,2,0,4,0,1,0,264,0
4,0,0,0,0,0,0,4,0
6,0,0,0,0,0,0,6,0
41,0,0,0,0,0,0,41,0
25,0,1,0,0,0,0,26,0
87,2,0,0,0,0,0,89,0
210,23,3,7,0,3,3,249,0
20,1,0,0,0,0,0,21,0
13,4,0,2,0,1,0,20,0
3,0,0,4,0,0,0,7,0
9,0,0,0,0,0,0,9,0
25,0,0,0,0,0,0,25,0
5,0,0,0,0,0,0,5,0
6,1,0,0,0,0,0,7,0
10,0,0,0,0,0,0,10,0
66,4,0,0,0,0,2,72,0
5,0,0,0,0,0,0,5,0
12,0,0,0,0,0,0,12,0
3,0,0,0,0,0,0,3,0
6,1,0,0,0,0,0,7,0
27,0,0,6,0,0,5,38,0
16,2,0,0,0,0,0,18,0
313,3,0,1,0,0,2,319,0
27,5,0,1,0,0,0,33,0
123,0,0,1,0,0,0,124,0
60,5,0,0,0,0,0,65,0
236,0,0,18,0,1,0,255,0
28,0,0,0,0,0,0,28,0
13,0,0,0,0,0,0,13,0
50,0,0,0,0,0,0,50,0
40,0,0,0,0,0,3,43,0
31,0,0,0,0,1,2,34,0
195,4,0,6,0,2,2,209,0
14,0,0,0,0,0,0,14,0
4,0,0,0,0,0,0,4,0
27,0,0,0,0,0,0,27,0
62,0,0,0,0,0,0,62,0
42,11,0,0,0,0,0,53,0
7,0,0,0,0,0,0,7,0
5,0,0,0,0,0,0,5,0
9,0,0,0,0,4,0,13,0
41,0,0,0,0,0,1,42,0
19,0,0,1,0,1,2,23,0
15,3,0,0,0,0,0,18,0
22,0,0,0,0,0,0,22,0
7,0,0,0,0,0,0,7,0
11,0,0,1,0,0,0,12,1
80,2,0,0,0,0,0,82,0
38,6,0,1,0,0,1,46,0
6,0,0,0,0,0,0,6,0
5,0,0,0,0,0,0,5,0
3,0,0,0,0,0,0,3,0
62,0,0,0,0,1,1,64,0
22,0,0,0,0,0,0,22,0
1,0,0,0,0,0,0,1,0
21,1,0,0,0,0,2,24,0
27,0,0,0,0,0,0,27,0
1,0,0,0,0,0,0,1,0
88,0,0,0,0,0,1,89,1
18,0,0,0,0,0,0,18,0
1,0,0,1,0,0,1,3,0
62,0,0,4,0,0,0,66,0
90,6,1,2,0,3,0,102,0
5,0,0,0,0,0,0,5,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,3,0
89,0,0,0,0,0,2,91,0
15,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,2,0
8,0,0,5,0,0,1,14,0
3,4,0,5,0,0,0,12,0
8,0,0,0,0,0,0,8,0
9,0,0,1,0,0,0,10,0
1,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,6,0
13,0,0,0,0,0,0,13,0
6,0,0,1,0,0,2,9,0
13,0,0,0,0,0,0,13,0
380,10,4,9,0,1,25,429,0
1,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,13,0
3,0,0,0,0,0,0,3,0
10,0,0,0,0,0,0,10,0
44,0,0,2,0,0,0,46,0
72,0,0,0,0,0,0,72,0
5,0,0,0,0,0,0,5,0
5,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1,1,0
103,3,2,4,0,0,1,113,0
74,0,0,2,0,0,2,78,0
4,0,0,0,0,0,0,4,0
5,0,0,0,0,0,0,5,0
3,0,0,0,0,0,0,3,0
2,0,0,0,0,0,0,2,0
30,0,0,0,0,0,0,30,0
5,0,0,0,0,0,0,5,0
12,0,0,0,0,0,0,12,0
1,0,0,0,0,0,0,1,0
72,0,0,0,0,0,0,72,0
2,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,4,0
18,0,0,0,0,0,0,18,0
2,0,0,0,0,0,0,2,0
10,0,0,0,0,0,0,10,0
33,1,0,0,0,0,1,35,0
19,0,0,0,0,0,0,19,0
6,0,0,0,0,0,0,6,0
10,0,0,0,0,0,0,10,0
11,0,0,2,0,0,0,13,0
19,0,0,0,0,0,0,19,0
24,3,0,0,0,0,0,27,0
2,0,0,0,0,0,0,2,0
24,0,0,6,0,0,0,30,0
16,0,0,1,0,0,2,19,0
4,0,0,0,0,0,1,5,1
9,0,0,0,0,0,0,9,0
26,0,0,3,0,0,1,30,1
21,0,0,0,0,0,3,24,0
2,0,0,8,0,0,0,10,0
15,0,0,0,0,0,0,15,0
207,14,0,16,0,6,7,250,0
55,0,0,0,0,0,0,55,0
2,0,0,0,0,0,0,2,0
24,0,0,0,0,0,0,24,0
10,0,1,0,0,0,0,11,0
6,0,0,0,0,0,0,6,0
32,0,0,0,0,0,0,32,0
9,0,0,0,0,0,0,9,0
12,0,0,0,0,0,0,12,0
21,0,0,0,0,0,0,21,0
18,0,0,0,0,0,0,18,0
8,0,0,0,0,0,0,8,0
1,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,63,0
116,10,1,2,0,0,4,133,0
15,0,0,0,0,0,0,15,0
67,6,0,0,0,0,0,73,0
10,0,0,0,0,0,0,10,0
5,4,0,0,0,0,0,9,0
31,1,0,0,0,0,0,32,0
12,1,0,0,0,0,0,13,1
59,0,0,0,0,0,0,59,0
58,1,0,0,0,0,1,60,2
121,6,0,4,0,0,0,131,0
172,8,0,4,0,0,0,184,0
25,0,0,0,0,0,1,26,0
9,0,0,5,0,0,0,14,0
5,0,0,0,0,0,0,5,0
28,0,0,0,0,0,0,28,0
0,0,0,4,0,0,0,4,0
16,0,0,0,0,0,0,16,0
20,0,0,0,0,0,1,21,0
34,0,0,0,0,0,0,34,0
2,0,0,0,0,0,0,2,0
71,0,0,0,0,0,0,71,0
190,0,1,2,0,0,5,198,0
86,0,0,2,0,0,0,88,0
88,0,0,0,0,0,0,88,0
52,0,0,0,0,0,0,52,0
33,0,0,0,0,0,0,33,0
11,0,0,0,0,1,1,13,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,16,0
31,0,0,0,0,0,0,31,0
16,0,0,0,0,0,0,16,0
10,0,0,0,0,0,0,10,0
1,0,0,0,0,0,0,1,0
34,1,0,0,0,0,0,35,0
70,3,0,4,0,2,1,80,0
4,0,0,0,0,0,0,4,0
15,0,0,0,0,0,0,15,0
127,4,0,0,0,0,4,135,0
40,4,0,1,0,0,5,50,0
20,1,0,0,0,0,0,21,0
320,2,0,3,0,2,6,333,0
168,3,0,1,0,0,4,176,0
2,0,0,0,0,0,0,2,0
103,4,0,1,0,0,0,108,0
215,0,0,2,0,0,1,218,0
7,0,0,0,0,0,0,7,0
50,2,0,0,0,0,0,52,0
135,2,3,8,0,0,4,152,0
53,0,0,0,0,0,1,54,0
7,0,0,0,0,0,0,7,0
17,0,0,0,0,0,1,18,0
17,0,0,4,0,0,0,21,0
15,1,0,0,0,0,0,16,0
41,0,0,0,0,0,0,41,0
71,0,0,0,0,0,1,72,0
143,0,1,2,0,0,2,148,0
7,0,0,0,0,0,0,7,0
60,0,0,0,0,0,0,60,0
66,0,0,1,0,0,0,67,0
143,1,0,0,0,1,0,145,0
51,0,0,2,0,0,0,53,0
62,0,0,0,0,0,4,66,0
65,0,0,3,0,0,0,68,0
29,4,0,0,0,0,4,37,0
13,0,0,0,0,0,0,13,0
86,3,0,0,0,0,0,89,0
33,0,0,1,0,1,0,35,0
211,0,0,1,0,1,1,214,0
39,0,0,0,0,0,0,39,0
22,8,0,0,0,0,0,30,0
12,0,0,0,0,0,0,12,0
22,0,0,0,0,0,0,22,0
16,0,0,0,0,0,0,16,0
9,7,0,0,0,0,0,16,0
12,0,0,0,0,0,0,12,0
164,1,0,0,0,0,4,169,0
90,3,0,0,0,0,0,93,0
11,0,0,0,0,0,0,11,0
1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,4,0
3,0,0,0,0,0,0,3,0
2,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,4,0
10,0,0,3,0,0,0,13,0
2,0,0,0,0,0,0,2,0
565,5,0,6,0,1,9,586,0
89,1,0,0,0,0,0,90,0
16,0,0,0,0,0,0,16,0
67,3,0,0,0,0,3,73,0
148,3,0,1,0,0,4,156,0
17,0,0,0,0,0,0,17,0
361,9,1,1,0,0,17,389,0
142,1,1,3,0,0,4,151,0
54,1,0,0,0,0,4,59,0
65,6,0,2,0,0,2,75,0
216,7,0,0,0,0,0,223,0
204,6,0,7,0,0,5,222,0
10,0,0,0,0,0,0,10,0
23,0,0,4,0,0,0,27,0
18,0,0,0,0,0,1,19,1
3,0,0,0,0,0,1,4,0
36,0,0,0,0,0,0,36,0
9,0,0,0,0,0,0,9,0
25,0,0,0,0,0,0,25,0
4,0,0,0,0,0,0,4,0
22,3,0,0,0,0,0,25,0
25,0,0,0,0,0,0,25,0
10,0,0,0,0,0,0,10,0
