PUMAID,RAC1P,RAC3P,AGEP,HISP,RELSHIPP,SEX
3904109,2,2,58,1,25,2
3904109,1,1,46,1,20,1
3904109,1,1,44,1,22,2
3904109,1,1,11,1,36,2
3904106,2,2,58,1,20,2
3904104,1,1,57,1,20,1
3904104,1,1,29,1,20,1
3904103,1,1,51,1,20,2
3904103,1,1,52,1,21,1
3904107,1,1,29,1,20,2
3904107,1,1,24,1,22,1
3904110,1,1,31,1,20,2
3904110,1,1,37,1,21,1
3904110,1,1,9,1,25,1
3904110,1,1,7,1,25,2
3904110,1,1,3,1,25,2
3904110,1,1,68,1,31,2
3904102,2,2,18,2,38,1
3904101,1,1,63,1,20,1
3904101,1,1,63,1,21,2
3904103,6,4,39,1,20,2
3904103,6,4,41,1,21,1
3904103,6,4,7,1,25,2
3904103,6,4,3,1,25,1
3904104,1,1,64,1,20,2
3904104,1,1,69,1,21,1
3904104,1,1,20,3,26,2
3904106,2,2,54,1,20,2
3904108,1,1,80,1,20,1
3904108,1,1,80,1,21,2
3904108,1,1,58,1,25,1
3904105,1,1,22,1,20,2
3904105,1,1,21,1,34,1
3904105,9,17,21,1,34,1
3904105,6,5,21,1,34,1
3904105,6,8,21,1,34,1
3904105,6,5,20,1,34,1
3904109,2,2,63,1,20,1
3904109,2,2,58,1,21,2
3904109,2,2,31,1,25,2
3904106,2,2,74,1,20,2
3904109,1,1,55,1,20,2
3904109,1,1,53,1,21,1
3904111,1,1,75,1,20,1
3904111,1,1,72,1,21,2
3904111,1,1,44,1,25,2
3904111,1,1,21,1,30,2
3904106,1,1,21,1,38,2
3904104,1,1,32,1,20,1
3904108,7,11,28,3,20,2
3904108,7,11,9,3,25,2
3904108,7,11,7,3,25,1
3904105,1,1,19,1,38,2
3904105,1,1,19,1,38,2
3904101,1,1,56,1,20,1
3904101,1,1,9,1,33,2
3904101,1,1,40,1,34,2
3904109,1,1,25,1,20,2
3904109,1,1,61,1,20,1
3904109,9,17,68,1,21,2
3904103,1,1,40,3,20,1
3904103,1,1,56,1,21,2
3904105,1,1,23,1,20,1
3904105,1,1,22,1,34,1
3904101,1,1,31,1,20,2
3904101,1,1,37,1,22,1
3904103,9,22,32,1,20,2
3904103,1,1,33,6,21,1
3904106,1,1,66,1,20,2
3904106,1,1,68,1,21,1
3904106,1,1,90,1,29,2
3904111,1,1,37,1,20,1
3904111,1,1,32,1,21,2
3904111,1,1,5,1,25,2
3904111,1,1,3,1,25,1
3904107,1,1,48,1,20,1
3904106,1,1,32,1,20,2
3904106,1,1,33,1,21,1
3904106,1,1,7,1,25,1
3904106,1,1,5,1,25,2
3904106,1,1,4,1,25,2
3904109,6,9,54,1,20,2
3904109,6,9,29,1,25,1
3904107,2,2,74,1,20,2
3904105,1,1,29,1,20,1
3904105,1,1,43,23,24,1
3904105,1,1,61,1,20,1
3904102,2,2,34,1,20,2
3904102,2,2,39,1,21,1
3904102,2,2,5,1,25,2
3904102,2,2,51,1,36,1
3904106,1,1,36,2,20,2
3904106,1,1,28,2,21,1
3904106,1,1,16,2,25,2
3904106,1,1,12,2,25,1
3904106,1,1,9,2,25,1
3904106,1,1,8,2,25,2
3904106,2,2,52,1,20,2
3904106,1,1,36,1,20,2
3904110,1,1,57,1,20,2
3904110,1,1,72,1,21,1
3904110,1,1,30,1,25,2
3904110,1,1,11,1,30,1
3904110,1,1,4,1,30,2
3904108,1,1,21,1,20,2
3904108,1,1,24,1,22,1
3904110,9,17,63,1,20,2
3904104,1,1,45,1,20,2
3904104,1,1,41,1,21,1
3904104,1,1,14,1,25,1
3904104,1,1,11,1,25,1
3904111,1,1,91,1,20,2
3904111,1,1,64,1,25,1
3904111,1,1,58,1,25,2
3904109,1,1,40,1,20,1
3904107,1,1,67,1,20,2
3904107,1,1,22,1,30,2
3904110,1,1,47,1,20,1
3904110,1,1,41,1,21,2
3904110,1,1,0,1,25,1
3904110,1,1,18,1,27,2
3904107,1,1,62,1,20,1
3904105,1,1,18,1,38,2
3904110,1,1,59,1,20,2
3904110,1,1,16,1,30,1
3904105,1,1,31,1,20,1
3904105,1,1,29,1,21,2
3904105,1,1,19,2,38,2
3904110,2,2,43,1,20,2
3904110,2,2,45,1,21,1
3904110,2,2,11,1,25,1
3904110,2,2,7,1,25,2
3904107,2,2,60,1,20,2
3904111,1,1,41,1,20,2
3904111,1,1,10,2,25,2
3904104,1,1,32,1,20,2
3904104,1,1,32,1,21,1
3904104,1,1,2,1,25,1
3904104,1,1,0,1,25,2
3904105,9,20,18,1,38,1
3904107,1,1,32,1,20,2
3904107,1,1,33,1,21,1
3904107,1,1,1,1,25,1
3904106,2,2,18,1,38,1
3904106,1,1,40,1,20,1
3904106,1,1,36,1,21,2
3904102,1,1,68,1,20,1
3904102,1,1,44,1,20,2
3904101,1,1,58,1,20,2
3904106,2,2,70,1,20,2
3904102,2,2,46,1,20,1
3904106,1,1,61,1,20,1
3904109,2,2,82,1,37,2
3904106,9,17,65,1,20,1
3904104,6,5,83,1,20,2
3904102,2,2,47,1,20,2
3904102,2,2,57,1,21,1
3904102,2,2,17,1,25,2
3904102,2,2,14,1,25,1
3904105,8,15,48,2,20,2
3904105,8,15,9,2,25,2
3904105,8,15,1,2,25,1
3904111,1,1,60,1,20,2
3904111,1,1,62,1,21,1
3904110,1,1,57,1,20,2
3904111,1,1,50,1,20,1
3904111,1,1,36,1,21,2
3904111,1,1,16,1,25,1
3904111,1,1,12,1,25,2
3904111,1,1,8,1,25,2
3904105,9,23,23,1,20,1
3904101,1,1,28,1,20,2
3904101,1,1,32,1,21,1
3904101,1,1,0,1,25,2
3904106,2,2,31,1,20,2
3904106,2,2,6,1,25,2
3904104,1,1,59,1,20,2
3904104,1,1,65,1,21,1
3904105,1,1,21,1,20,2
3904105,1,1,22,1,22,1
3904110,1,1,61,1,20,2
3904110,1,1,47,1,28,1
3904110,1,1,89,1,29,2
3904102,1,1,60,1,20,2
3904102,1,1,33,1,20,2
3904102,1,1,37,1,21,1
3904102,1,1,5,1,25,2
3904101,1,1,81,1,20,1
3904101,1,1,77,1,21,2
3904106,2,2,42,1,20,1
3904111,1,1,28,1,20,1
3904111,1,1,1,1,25,1
3904111,1,1,5,1,27,1
3904111,1,1,28,1,22,2
3904111,6,4,34,1,20,1
3904111,6,4,32,1,21,2
3904107,1,1,56,1,20,1
3904107,2,2,21,1,25,2
3904104,1,1,31,1,20,2
3904105,1,1,20,1,20,1
3904105,1,1,20,1,34,1
3904105,1,1,20,1,34,1
3904110,2,2,38,1,20,2
3904103,1,1,82,1,37,2
3904104,1,1,58,1,20,2
3904106,2,2,41,1,20,1
3904106,2,2,30,1,21,2
3904106,2,2,1,1,25,2
3904106,2,2,0,1,25,2
3904104,1,1,85,1,20,2
3904111,1,1,55,1,20,2
3904111,1,1,35,1,25,2
3904111,1,1,79,1,29,2
3904111,1,1,34,1,22,1
3904106,1,1,95,1,20,2
3904106,2,2,51,1,20,1
3904106,2,2,50,1,21,2
3904106,2,2,23,1,25,1
3904106,2,2,16,1,30,2
3904106,2,2,11,1,30,2
3904106,2,2,6,1,30,1
3904106,2,2,73,1,31,2
3904105,1,1,31,1,20,1
3904105,1,1,33,1,22,2
3904110,2,2,36,1,20,1
3904110,2,2,27,1,36,1
3904106,2,2,64,1,20,2
3904106,1,1,20,1,38,2
3904101,1,1,76,1,20,1
3904101,1,1,74,1,21,2
3904101,1,1,90,1,31,2
3904104,1,1,21,1,38,2
3904105,1,1,20,1,38,1
3904107,2,2,23,1,20,2
3904107,2,2,5,1,25,2
3904107,2,2,1,1,25,2
3904108,1,1,45,1,20,1
3904108,1,1,47,1,21,2
3904102,1,1,56,1,20,1
3904110,1,1,75,1,20,1
3904106,1,1,21,1,38,2
3904103,1,1,62,1,20,1
3904103,1,1,62,1,21,2
3904111,8,15,42,2,20,2
3904111,8,15,47,2,21,1
3904111,8,15,22,2,25,2
3904111,8,15,22,24,25,2
3904111,8,15,17,2,25,1
3904111,8,15,16,2,25,1
3904111,8,15,9,2,25,1
3904111,8,15,2,2,25,1
3904111,8,15,0,2,25,2
3904105,1,1,62,1,20,2
3904102,1,1,86,1,37,2
3904107,1,1,29,1,20,2
3904101,1,1,56,1,20,1
3904101,1,1,54,1,21,2
3904109,1,1,62,1,20,2
3904109,1,1,7,1,30,1
3904109,1,1,2,1,30,1
3904110,1,1,74,1,20,1
3904110,1,1,65,1,21,2
3904109,2,2,40,1,20,2
3904109,2,2,45,1,21,1
3904109,2,2,20,1,25,1
3904109,2,2,17,1,25,2
3904109,2,2,12,1,25,2
3904109,2,2,6,1,25,2
3904105,1,1,19,1,38,1
3904102,1,1,95,1,20,1
3904102,1,1,95,1,21,2
3904101,1,1,34,1,20,1
3904101,1,1,33,1,34,1
3904108,1,1,70,1,20,2
3904108,1,1,72,1,21,1
3904109,9,17,46,22,20,2
3904109,9,17,16,22,25,1
3904109,9,17,42,22,28,1
3904109,9,17,21,22,33,1
3904105,2,2,39,1,20,2
3904105,2,2,12,1,25,1
3904105,2,2,11,1,25,2
3904105,2,2,8,1,25,2
3904105,2,2,5,1,25,1
3904110,1,1,67,1,20,1
3904110,1,1,52,1,21,2
3904101,1,1,62,1,20,2
3904102,1,1,37,1,20,2
3904102,1,1,44,1,21,1
3904102,1,1,7,1,25,1
3904110,1,1,63,1,20,2
3904109,1,1,34,1,20,1
3904109,1,1,68,1,29,2
3904109,1,1,59,1,20,2
3904104,1,1,73,1,20,2
3904108,1,1,77,1,20,2
3904108,1,1,54,1,25,1
3904105,1,1,28,1,20,1
3904105,1,1,25,1,34,1
3904102,1,1,79,1,20,2
3904110,1,1,33,1,20,1
3904110,1,1,25,1,21,2
3904110,1,1,5,1,25,2
3904110,1,1,4,1,25,2
3904110,1,1,3,1,25,2
3904106,9,60,61,1,20,1
3904106,9,30,54,1,21,2
3904106,9,30,15,1,25,1
3904108,2,2,32,1,20,1
3904110,1,1,95,1,37,2
3904107,1,1,65,1,20,1
3904107,1,1,62,1,21,2
3904107,1,1,87,1,31,1
3904110,1,1,47,1,37,2
3904111,1,1,58,1,20,1
3904111,1,1,33,1,21,2
3904111,1,1,22,1,25,2
3904111,1,1,19,1,25,1
3904111,1,1,55,1,28,1
3904111,1,1,55,1,28,1
3904111,1,1,89,1,29,1
3904106,1,1,61,1,20,2
3904106,1,1,70,1,23,2
3904104,1,1,52,1,20,1
3904104,1,1,44,1,21,2
3904104,1,1,12,1,25,1
3904104,1,1,60,1,20,1
3904104,1,1,58,1,21,2
3904102,1,1,18,1,38,2
3904107,1,1,38,1,20,1
3904108,1,1,32,3,20,2
3904108,1,1,41,2,21,1
3904108,1,1,16,3,25,2
3904108,1,1,14,3,25,2
3904108,1,1,11,3,25,2
3904108,1,1,5,3,25,2
3904102,1,1,19,1,38,2
3904105,1,1,22,1,20,2
3904101,1,1,43,1,20,2
3904101,1,1,15,1,25,2
3904101,1,1,13,1,25,1
3904101,1,1,46,1,22,1
3904107,2,2,60,1,20,1
3904107,2,2,28,1,25,2
3904108,2,2,57,1,20,1
3904108,2,2,63,1,21,2
3904108,2,2,23,1,25,1
3904107,2,2,48,1,20,2
3904107,2,2,47,1,28,1
3904107,2,2,57,1,22,1
3904107,2,2,36,1,20,2
3904107,2,2,13,1,25,2
3904107,2,2,11,1,25,1
3904107,2,2,7,1,25,1
3904111,8,15,44,2,20,1
3904111,8,15,39,2,21,2
3904111,8,15,6,2,25,1
3904106,2,2,69,1,20,1
3904106,1,1,50,1,20,2
3904106,1,1,19,1,25,1
3904106,1,1,18,1,25,1
3904106,1,1,18,1,25,1
3904106,1,1,13,1,25,1
3904101,1,1,61,1,20,2
3904101,1,1,67,1,21,1
3904101,1,1,36,1,20,2
3904101,1,1,17,1,25,2
3904101,1,1,15,1,25,1
3904101,1,1,10,1,25,1
3904101,1,1,6,1,25,2
3904108,2,2,19,1,20,2
3904105,9,21,20,1,38,2
3904109,1,1,50,1,20,2
3904109,1,1,26,1,25,1
3904109,1,1,25,1,25,2
3904109,1,1,25,1,32,1
3904111,2,2,63,1,20,1
3904111,2,2,63,1,21,2
3904101,1,1,53,1,20,1
3904101,1,1,52,1,21,2
3904101,1,1,17,1,25,1
3904105,1,1,19,1,38,1
3904111,1,1,74,1,20,2
3904105,1,1,22,1,20,1
3904111,1,1,57,1,20,1
3904111,1,1,65,1,21,2
3904109,1,1,46,1,20,2
3904109,1,1,45,1,21,1
3904109,1,1,18,1,25,1
3904109,1,1,16,1,25,1
3904109,1,1,14,1,25,1
3904107,1,1,95,1,20,2
3904107,1,1,55,1,25,2
3904106,1,1,61,1,20,1
3904106,1,1,57,1,21,2
3904110,1,1,62,1,20,1
3904110,1,1,64,1,21,2
3904103,1,1,85,1,20,1
3904103,1,1,85,1,21,2
3904104,1,1,29,1,20,1
3904104,1,1,28,1,21,2
3904106,1,1,62,1,20,2
3904110,2,2,63,1,20,1
3904109,1,1,50,1,20,2
3904109,1,1,87,1,20,2
3904106,1,1,29,1,20,2
3904106,1,1,24,1,33,1
3904106,1,1,27,2,34,2
3904102,2,2,32,1,20,2
3904102,2,2,5,1,25,1
3904107,2,2,32,1,20,1
3904107,2,2,5,1,25,2
3904107,2,2,11,1,27,1
3904107,2,2,32,1,22,2
3904102,1,1,39,1,20,1
3904102,1,1,55,1,20,1
3904102,1,1,54,1,21,2
3904107,1,1,38,1,20,2
3904107,1,1,10,1,25,2
3904107,1,1,41,1,22,1
3904106,1,1,32,2,20,1
3904106,1,1,3,2,25,1
3904106,1,1,0,2,25,2
3904106,1,1,24,2,22,2
3904107,1,1,72,1,20,1
3904107,1,1,71,1,21,2
3904107,9,17,71,1,20,1
3904107,2,2,70,1,20,2
3904102,1,1,65,1,20,1
3904102,1,1,66,1,21,2
3904102,1,1,39,1,25,1
3904106,1,1,51,1,20,2
3904106,1,1,16,1,25,1
3904106,1,1,14,1,25,2
3904102,1,1,81,1,20,2
3904102,1,1,53,1,25,1
3904106,2,2,78,1,20,2
3904106,2,2,47,1,25,1
3904106,9,60,46,1,36,2
3904102,1,1,26,1,20,2
3904109,2,2,29,1,20,2
3904109,2,2,11,1,25,2
3904109,2,2,10,1,25,1
3904109,2,2,6,1,25,2
3904109,2,2,60,1,29,2
3904106,1,1,44,1,20,1
3904106,1,1,42,1,21,2
3904106,1,1,17,1,25,1
3904106,1,1,9,1,25,1
3904106,1,1,5,1,25,1
3904103,6,7,41,1,20,1
3904103,6,7,43,1,21,2
3904104,6,10,51,1,20,2
3904102,1,1,36,1,20,2
3904102,1,1,32,1,22,1
3904110,1,1,44,1,20,1
3904110,1,1,44,1,21,2
3904109,1,1,61,1,20,2
3904109,1,1,66,1,21,1
3904110,1,1,41,1,20,2
3904110,1,1,40,1,21,1
3904110,1,1,16,1,25,2
3904110,1,1,62,1,31,1
3904109,1,1,71,1,20,2
3904103,1,1,40,1,20,2
3904103,1,1,34,1,21,1
3904103,1,1,14,1,25,1
3904103,1,1,3,1,25,2
3904109,1,1,21,1,20,1
3904109,1,1,21,1,34,1
3904109,1,1,20,1,34,1
3904107,1,1,21,1,20,2
3904107,1,1,24,1,22,1
3904102,1,1,82,1,20,1
3904102,1,1,80,1,21,2
3904109,1,1,76,1,20,2
3904109,1,1,49,1,25,1
3904107,1,1,57,1,20,2
3904109,1,1,67,1,20,2
3904104,1,1,24,1,20,1
3904104,1,1,24,1,22,2
3904105,1,1,21,1,20,2
3904105,1,1,23,1,34,2
3904105,1,1,21,1,34,2
3904105,1,1,20,1,34,2
3904105,1,1,20,1,34,2
3904107,1,1,25,2,20,1
3904107,1,1,26,2,21,2
3904107,1,1,27,2,33,2
3904109,1,1,46,1,20,1
3904109,1,1,45,1,21,2
3904109,1,1,25,1,25,2
3904109,1,1,2,1,30,1
3904106,1,1,66,1,20,1
3904107,2,2,54,1,20,2
3904101,1,1,48,1,20,1
3904101,1,1,51,1,22,2
3904109,1,1,69,1,20,2
3904107,2,2,65,1,20,2
3904107,2,2,55,1,36,1
3904106,2,2,29,1,20,2
3904106,2,2,7,1,25,1
3904106,2,2,55,1,33,1
3904106,2,2,27,1,33,2
3904105,6,5,19,1,38,1
3904105,1,1,26,1,20,1
3904105,1,1,25,1,21,2
3904103,1,1,39,1,20,2
3904103,1,1,4,1,25,1
3904104,1,1,57,1,20,2
3904104,1,1,58,1,21,1
3904104,1,1,27,1,25,1
3904102,1,1,46,1,20,2
3904102,9,16,15,1,25,2
3904102,9,16,10,1,25,2
3904105,9,17,20,2,38,1
3904104,1,1,67,1,20,1
3904104,1,1,67,1,21,2
3904106,2,2,41,1,20,2
3904106,2,2,41,1,21,1
3904106,2,2,7,1,25,1
3904106,2,2,5,1,25,2
3904105,1,1,64,1,20,1
3904105,1,1,1,1,30,1
3904105,1,1,64,1,22,2
3904101,6,5,30,1,20,1
3904101,6,5,30,1,21,2
3904101,6,5,55,1,29,2
3904105,1,1,19,1,38,2
3904108,1,1,53,1,20,2
3904108,1,1,69,1,21,1
3904108,1,1,40,1,25,1
3904108,2,2,36,1,20,2
3904108,2,2,1,1,25,2
3904108,2,2,37,1,22,1
3904105,1,1,86,1,20,1
3904105,1,1,72,1,21,2
3904109,1,1,42,1,20,2
3904109,1,1,50,1,21,1
3904109,1,1,19,1,25,1
3904109,1,1,16,1,25,2
3904109,1,1,18,1,36,1
3904103,1,1,30,1,20,1
3904103,1,1,28,1,21,2
3904101,2,2,43,1,20,1
3904101,2,2,14,1,25,1
3904105,1,1,36,1,20,2
3904105,1,1,38,1,21,1
3904107,2,2,76,1,20,2
3904108,2,2,64,1,20,1
3904108,2,2,58,1,21,2
3904108,1,1,52,1,20,2
3904108,1,1,52,1,21,1
3904104,6,4,36,1,20,1
3904104,6,4,34,1,21,2
3904104,6,4,4,1,25,2
3904106,1,1,81,1,20,1
3904106,2,2,80,1,20,1
3904104,1,1,25,1,20,2
3904104,1,1,28,1,21,1
3904108,9,16,25,1,20,1
3904105,1,1,59,1,20,1
3904105,2,2,45,1,24,1
3904107,1,1,33,1,20,2
3904107,1,1,34,1,21,1
3904107,1,1,0,1,25,1
3904103,1,1,64,1,20,1
3904103,1,1,60,1,21,2
3904103,1,1,33,1,25,1
3904106,1,1,56,1,20,2
3904105,1,1,28,1,20,1
3904103,1,1,48,1,20,2
3904103,1,1,23,1,25,1
3904103,1,1,20,1,25,1
3904106,2,2,85,1,20,2
3904102,2,2,61,1,37,2
3904111,1,1,35,1,20,2
3904111,1,1,34,1,21,1
3904111,1,1,2,1,25,1
3904111,1,1,2,1,25,1
3904110,1,1,52,1,20,2
3904110,1,1,58,1,21,1
3904110,1,1,33,1,25,1
3904110,1,1,10,1,26,2
3904110,1,1,2,1,30,1
3904103,1,1,54,1,20,2
3904103,1,1,28,1,25,2
3904103,1,1,70,1,20,2
3904103,1,1,72,1,21,1
3904103,1,1,43,1,25,1
3904102,1,1,38,1,20,1
3904107,1,1,80,1,20,1
3904107,9,28,78,1,21,2
3904107,1,1,55,1,25,2
3904107,1,1,13,1,27,1
3904102,1,1,48,1,20,2
3904106,1,1,33,1,20,2
3904106,1,1,3,2,25,1
3904106,1,1,1,2,25,2
3904106,1,1,44,2,22,1
3904103,2,2,35,1,20,1
3904103,2,2,37,1,21,2
3904103,2,2,7,1,27,2
3904106,1,1,20,1,38,1
3904107,2,2,27,1,20,1
3904107,1,1,24,1,22,2
3904107,9,17,45,1,37,2
3904109,1,1,28,1,20,2
3904109,1,1,30,1,21,1
3904110,2,2,52,1,20,1
3904110,2,2,50,1,21,2
3904110,2,2,25,1,25,2
3904110,2,2,21,1,25,1
3904109,1,1,33,1,20,1
3904109,1,1,5,1,25,2
3904109,1,1,3,1,25,2
3904109,1,1,10,1,27,1
3904109,1,1,33,1,34,1
3904109,1,1,31,1,22,2
3904108,2,2,47,1,20,1
3904108,2,2,56,1,22,2
3904111,1,1,35,1,20,2
3904111,1,1,17,1,25,2
3904111,1,1,12,1,25,1
3904111,1,1,1,1,25,1
3904111,1,1,0,1,25,1
3904111,1,1,38,1,22,1
3904107,1,1,24,1,20,1
3904104,1,1,40,1,20,1
3904105,1,1,25,1,20,1
3904105,1,1,25,1,22,2
3904104,1,1,57,1,20,1
3904104,1,1,52,1,21,2
3904104,1,1,57,1,20,1
3904104,1,1,50,1,21,2
3904104,1,1,23,1,25,2
3904104,1,1,16,1,25,2
3904104,1,1,56,1,20,2
3904105,3,3,22,1,20,2
3904102,1,1,46,1,20,2
3904102,1,1,45,1,21,1
3904102,1,1,20,1,25,1
3904102,1,1,18,1,25,2
3904102,1,1,9,1,25,1
3904105,1,1,32,1,20,1
3904108,1,1,85,1,20,2
3904103,6,4,47,1,20,1
3904103,6,4,46,1,21,2
3904103,6,4,14,1,25,2
3904103,6,4,12,1,25,2
3904106,2,2,51,1,20,1
3904107,1,1,54,1,20,1
3904107,1,1,54,1,21,2
3904107,1,1,22,1,25,2
3904107,1,1,22,1,25,2
3904106,1,1,56,1,20,1
3904106,1,1,57,1,28,2
3904108,1,1,53,1,20,2
3904108,1,1,63,1,21,1
3904104,1,1,57,1,20,2
3904104,1,1,52,1,21,1
3904102,1,1,72,1,20,1
3904102,1,1,52,1,21,2
3904102,1,1,18,1,25,1
3904106,1,1,22,1,20,2
3904106,1,1,25,1,34,2
3904106,1,1,25,1,22,1
3904105,1,1,56,2,20,1
3904106,2,2,50,1,20,2
3904106,2,2,50,1,22,1
3904103,1,1,37,1,20,1
3904103,1,1,35,1,21,2
3904103,1,1,6,1,25,1
3904103,1,1,3,1,25,2
3904105,1,1,88,1,20,2
3904111,1,1,65,16,20,1
3904111,1,1,60,16,21,2
3904105,6,5,23,1,20,1
3904105,1,1,37,1,20,1
3904105,6,7,39,1,21,2
3904101,1,1,44,1,20,1
3904101,1,1,44,1,21,2
3904101,1,1,13,1,25,2
3904101,1,1,11,1,25,2
3904102,1,1,54,1,20,1
3904102,1,1,56,1,21,2
3904103,1,1,50,1,20,1
3904103,1,1,50,1,21,2
3904103,1,1,19,1,25,2
3904103,1,1,15,1,25,1
3904107,9,30,80,1,37,2
3904106,1,1,40,1,20,2
3904106,1,1,35,1,21,1
3904106,1,1,2,1,25,2
3904109,1,1,86,1,20,2
3904107,1,1,56,1,20,2
3904107,1,1,20,1,25,1
3904107,1,1,17,1,25,2
3904101,1,1,32,1,20,1
3904101,1,1,31,1,21,2
3904101,1,1,7,1,25,2
3904101,1,1,4,1,25,2
3904103,1,1,32,1,20,1
3904103,1,1,32,1,21,2
3904102,1,1,77,1,20,1
3904102,1,1,68,1,21,2
3904105,1,1,37,1,20,1
3904105,1,1,36,1,21,2
3904105,1,1,3,1,25,1
3904105,1,1,26,1,20,2
3904104,6,4,35,1,20,1
3904111,1,1,49,1,20,2
3904111,1,1,52,1,21,1
3904111,1,1,14,1,25,2
3904111,1,1,12,1,25,1
3904106,2,2,74,1,20,1
3904106,2,2,72,1,21,2
3904104,1,1,86,1,20,2
3904105,1,1,18,1,38,1
3904109,1,1,26,1,20,1
3904108,1,1,80,1,20,2
3904108,1,1,53,1,25,2
3904105,1,1,58,1,20,1
3904103,1,1,66,1,20,2
3904103,1,1,68,1,21,1
3904103,1,1,35,1,25,2
3904103,1,1,16,1,30,1
3904103,1,1,8,1,30,1
3904104,1,1,82,1,20,1
3904111,1,1,28,1,20,2
3904111,1,1,19,1,28,1
3904103,1,1,47,1,20,1
3904103,1,1,36,1,21,2
3904103,1,1,17,1,25,1
3904103,1,1,13,1,25,1
3904103,1,1,10,1,25,1
3904103,1,1,9,1,25,1
3904103,1,1,4,1,25,1
3904103,1,1,0,1,25,1
3904103,1,1,72,1,29,2
3904103,1,1,33,1,20,1
3904103,1,1,32,1,34,2
3904107,2,2,50,1,20,1
3904107,2,2,53,1,21,2
3904107,2,2,26,1,25,1
3904107,2,2,19,1,25,2
3904107,2,2,17,1,25,1
3904106,1,1,34,2,20,1
3904106,1,1,38,2,34,2
3904105,1,1,36,1,20,1
3904106,1,1,29,1,20,1
3904106,1,1,27,1,34,2
3904106,2,2,38,1,20,2
3904106,2,2,37,1,28,2
3904106,2,2,60,1,29,2
3904104,1,1,81,1,20,2
3904107,2,2,87,1,37,2
3904110,1,1,26,1,20,1
3904110,1,1,27,1,22,2
3904105,8,15,31,2,20,1
3904104,1,1,39,1,20,1
3904104,6,10,33,1,21,2
3904108,1,1,48,1,20,2
3904108,2,2,52,1,21,1
3904108,9,16,15,1,25,2
3904108,9,16,19,1,36,2
3904106,2,2,43,1,20,2
3904106,2,2,43,1,21,1
3904106,2,2,5,1,25,2
3904106,2,2,4,1,25,1
3904103,1,1,32,1,20,1
3904103,1,1,27,1,21,2
3904103,1,1,0,1,25,2
3904108,1,1,63,1,20,2
3904108,1,1,65,1,28,2
3904106,2,2,51,1,20,2
3904104,1,1,38,1,20,1
3904104,1,1,39,1,21,2
3904104,1,1,4,1,25,1
3904104,1,1,1,1,25,2
3904105,1,1,27,1,20,2
3904105,1,1,28,1,34,2
3904105,1,1,32,1,20,2
3904104,1,1,22,1,20,1
3904103,1,1,29,1,20,2
3904102,1,1,82,1,37,1
3904111,1,1,31,2,20,1
3904111,1,1,29,2,21,2
3904111,1,1,8,2,25,1
3904111,1,1,31,2,36,2
3904102,1,1,28,1,20,2
3904102,1,1,4,1,25,1
3904102,1,1,28,1,33,2
3904103,1,1,65,1,20,2
3904110,1,1,67,1,20,2
3904110,1,1,40,1,25,1
3904111,1,1,53,1,20,2
3904111,1,1,54,1,21,1
3904107,2,2,45,1,20,2
3904102,1,1,34,1,20,1
3904102,1,1,33,1,21,2
3904102,1,1,9,1,25,2
3904102,1,1,7,1,25,1
3904102,1,1,4,1,25,1
3904107,1,1,42,1,20,2
3904110,1,1,58,1,20,2
3904110,1,1,60,1,21,1
3904109,1,1,54,1,20,2
3904105,1,1,23,1,38,1
3904107,1,1,25,1,20,1
3904107,1,1,35,1,22,2
3904105,1,1,19,1,38,1
3904105,9,16,68,1,20,1
3904108,2,2,34,1,20,2
3904108,2,2,0,1,25,1
3904106,2,2,44,1,20,2
3904111,1,1,45,1,20,2
3904106,1,1,20,1,38,2
3904106,2,2,40,1,20,1
3904106,2,2,37,1,21,2
3904106,6,5,32,1,20,2
3904106,2,2,28,1,20,2
3904106,2,2,8,1,25,2
3904106,2,2,4,1,25,1
3904106,2,2,29,1,22,1
3904108,2,2,41,1,20,2
3904108,2,2,12,1,25,2
3904108,2,2,5,1,25,1
3904105,2,2,50,1,20,1
3904107,1,1,39,1,20,2
3904107,9,17,44,1,21,1
3904107,1,1,16,1,25,2
3904107,1,1,13,1,25,2
3904107,1,1,9,1,25,2
3904102,2,2,44,1,20,2
3904109,1,1,66,1,20,2
3904105,1,1,19,1,38,1
3904105,1,1,48,1,20,1
3904105,1,1,44,1,21,2
3904105,1,1,14,1,25,1
3904105,1,1,14,1,25,1
3904105,1,1,8,1,25,1
3904110,1,1,67,1,20,2
3904110,1,1,60,1,21,1
3904104,1,1,34,1,20,2
3904104,1,1,35,1,21,1
3904104,1,1,4,1,25,1
3904104,1,1,2,1,25,2
3904102,1,1,44,1,20,2
3904102,9,16,16,1,25,1
3904102,2,2,44,1,22,1
3904102,1,1,46,1,20,1
3904102,1,1,43,1,36,2
3904108,1,1,67,1,20,1
3904101,1,1,70,1,20,2
3904109,1,1,63,1,20,1
3904101,1,1,41,1,20,1
3904101,1,1,44,1,21,2
3904105,1,1,68,1,20,2
3904107,1,1,29,1,20,2
3904107,1,1,28,1,21,1
3904105,1,1,17,1,38,2
3904101,1,1,27,1,20,2
3904107,2,2,68,1,20,2
3904106,2,2,57,1,20,1
3904106,2,2,50,1,21,2
3904106,2,2,33,1,27,1
3904102,1,1,64,1,20,2
3904104,1,1,47,1,20,1
3904104,1,1,48,1,21,2
3904104,1,1,14,1,25,1
3904104,1,1,10,1,25,2
