PUMAID,SEX,RAC1P,AGEP,DIS,MSP,MIG,MIL,SCHL,FOD1P,HICOV,PRIVCOV,PUBCOV,PINCP,POVPIP,COW,ESR,SOCP,JWMNP,JWRIP,JWTRNS
3904101,2,1,38,2,1.0,3.0,4.0,16.0,,1,1,2,16900.0,301.0,1.0,1.0,433031,10.0,1.0,1.0
3904101,1,1,36,2,1.0,3.0,4.0,16.0,,1,1,2,30900.0,301.0,1.0,1.0,119141,10.0,1.0,1.0
3904107,2,2,50,2,6.0,1.0,4.0,13.0,,1,2,1,17400.0,93.0,1.0,6.0,537065,,,
3904107,2,2,17,2,6.0,1.0,4.0,14.0,,1,2,1,480.0,93.0,1.0,1.0,399011,5.0,2.0,1.0
3904107,2,2,0,2,,,,,,1,2,1,,93.0,,,,,,
3904105,2,1,52,1,5.0,1.0,4.0,16.0,,1,2,1,0.0,,,6.0,,,,
3904105,1,1,19,2,6.0,3.0,4.0,16.0,,1,1,2,0.0,,,6.0,,,,
3904104,2,2,54,2,6.0,1.0,4.0,16.0,,1,1,2,35000.0,284.0,1.0,1.0,519020,40.0,1.0,1.0
3904102,2,1,51,1,1.0,1.0,4.0,20.0,,1,1,1,25700.0,438.0,,6.0,,,,
3904102,1,1,48,2,1.0,1.0,4.0,18.0,,1,1,2,43700.0,438.0,1.0,1.0,435032,30.0,1.0,1.0
3904107,2,2,66,1,1.0,1.0,4.0,16.0,,1,1,1,25400.0,225.0,1.0,1.0,311131,15.0,1.0,1.0
3904107,1,2,59,2,1.0,1.0,3.0,16.0,,1,1,2,6900.0,225.0,1.0,1.0,311121,45.0,,2.0
3904111,1,1,73,1,1.0,1.0,2.0,19.0,,1,1,1,2100.0,76.0,,6.0,,,,
3904111,2,1,70,1,1.0,1.0,4.0,19.0,,1,1,1,8800.0,76.0,1.0,6.0,311122,,,
3904108,2,2,56,2,4.0,1.0,4.0,14.0,,1,1,2,26000.0,211.0,1.0,1.0,131022,12.0,1.0,1.0
3904111,2,1,44,2,1.0,1.0,4.0,16.0,,1,1,2,18700.0,298.0,1.0,1.0,31909X,30.0,1.0,1.0
3904111,1,1,51,2,1.0,1.0,4.0,16.0,,1,1,2,33400.0,298.0,3.0,1.0,37201X,20.0,1.0,1.0
3904111,1,1,20,2,6.0,1.0,4.0,16.0,,1,1,2,3200.0,298.0,1.0,1.0,311131,2.0,1.0,1.0
3904105,2,1,19,2,6.0,1.0,4.0,19.0,,1,1,2,2800.0,,1.0,1.0,412010,15.0,1.0,1.0
3904106,1,1,57,2,4.0,1.0,4.0,16.0,,1,1,2,49000.0,361.0,1.0,2.0,435111,,,
3904106,2,1,28,2,6.0,1.0,4.0,17.0,,2,2,2,8200.0,361.0,1.0,3.0,434XXX,,,
3904107,1,2,33,2,1.0,1.0,4.0,16.0,,1,1,2,35000.0,152.0,1.0,1.0,31113X,5.0,,10.0
3904107,2,1,28,2,1.0,1.0,4.0,16.0,,1,1,2,8000.0,152.0,,6.0,,,,
3904107,1,9,10,1,,1.0,,6.0,,1,2,1,,152.0,,,,,,
3904107,2,9,6,2,,1.0,,3.0,,1,1,2,,152.0,,,,,,
3904107,1,9,2,2,,1.0,,,,1,1,2,,152.0,,,,,,
3904101,1,2,42,2,1.0,3.0,4.0,22.0,6201.0,1,1,2,53200.0,201.0,1.0,1.0,431011,3.0,1.0,1.0
3904101,2,2,35,2,1.0,3.0,4.0,21.0,1301.0,1,1,2,12500.0,201.0,1.0,6.0,311131,,,
3904101,1,2,5,1,,3.0,,1.0,,1,2,1,,201.0,,,,,,
3904101,1,2,4,2,,3.0,,1.0,,1,2,1,,201.0,,,,,,
3904101,2,2,0,2,,,,,,1,2,1,,201.0,,,,,,
3904101,1,2,69,2,3.0,3.0,4.0,21.0,2300.0,2,2,2,0.0,201.0,,6.0,,,,
3904105,2,1,81,2,3.0,1.0,4.0,22.0,6107.0,1,1,1,47000.0,414.0,,6.0,,,,
3904103,1,8,63,2,1.0,1.0,4.0,23.0,5003.0,1,1,2,147200.0,501.0,1.0,1.0,1191XX,19.0,1.0,1.0
3904103,2,8,64,2,1.0,1.0,4.0,21.0,6105.0,1,1,2,5000.0,501.0,1.0,6.0,292010,,,
3904101,2,1,27,2,1.0,1.0,4.0,21.0,6207.0,1,1,2,30000.0,378.0,1.0,1.0,132011,5.0,1.0,1.0
3904101,1,1,27,2,1.0,1.0,4.0,21.0,6209.0,1,1,2,42000.0,378.0,1.0,1.0,119021,20.0,1.0,1.0
3904101,2,1,1,2,,1.0,,,,1,1,2,,378.0,,,,,,
3904104,1,1,51,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,70500.0,501.0,1.0,1.0,412031,35.0,1.0,1.0
3904104,2,1,50,2,1.0,1.0,4.0,21.0,6209.0,1,1,2,32300.0,501.0,3.0,1.0,259040,15.0,1.0,1.0
3904108,2,2,47,2,4.0,3.0,3.0,16.0,,1,2,1,26000.0,159.0,1.0,1.0,37201X,10.0,,10.0
3904108,2,2,15,2,6.0,3.0,,10.0,,1,2,1,0.0,159.0,,,,,,
3904110,1,1,63,1,6.0,1.0,4.0,21.0,5098.0,2,2,2,8400.0,68.0,,6.0,,,,
3904104,1,1,27,2,6.0,1.0,4.0,22.0,2401.0,1,1,2,26240.0,213.0,1.0,1.0,251000,7.0,1.0,1.0
3904104,2,1,24,2,6.0,1.0,4.0,21.0,1103.0,1,1,2,7500.0,60.0,2.0,6.0,251000,,,
3904105,2,1,23,2,6.0,1.0,4.0,21.0,3605.0,1,1,2,0.0,0.0,,6.0,,,,
3904107,2,1,41,2,1.0,1.0,4.0,16.0,,1,1,2,36200.0,142.0,1.0,1.0,519111,15.0,1.0,1.0
3904107,1,1,45,2,1.0,1.0,4.0,17.0,,1,1,2,0.0,142.0,,6.0,,,,
3904107,1,1,10,2,,1.0,,6.0,,1,1,2,,142.0,,,,,,
3904107,2,1,10,2,,1.0,,6.0,,1,1,2,,142.0,,,,,,
3904107,1,1,18,2,6.0,1.0,4.0,16.0,,1,2,1,5100.0,142.0,1.0,3.0,519111,,,
3904109,2,1,26,2,1.0,3.0,4.0,20.0,,1,2,1,16000.0,251.0,1.0,1.0,311131,25.0,1.0,1.0
3904109,1,1,26,2,1.0,3.0,4.0,19.0,,1,1,1,32000.0,251.0,1.0,1.0,472111,30.0,1.0,1.0
3904109,1,1,2,2,,3.0,,,,1,2,1,,251.0,,,,,,
3904107,1,1,33,2,6.0,3.0,4.0,18.0,,1,1,2,69000.0,501.0,3.0,1.0,518010,20.0,1.0,1.0
3904105,2,1,22,2,6.0,3.0,4.0,19.0,,1,1,2,8500.0,,1.0,6.0,17302X,,,
3904111,1,1,40,2,4.0,3.0,4.0,16.0,,2,2,2,16000.0,129.0,1.0,1.0,373011,25.0,1.0,1.0
3904108,1,1,39,2,5.0,3.0,2.0,21.0,6203.0,1,1,1,54500.0,442.0,5.0,1.0,434051,10.0,1.0,1.0
3904111,1,1,40,1,5.0,3.0,4.0,11.0,,1,2,1,24000.0,99.0,1.0,1.0,537051,25.0,1.0,1.0
3904111,2,1,16,2,6.0,3.0,,12.0,,1,2,1,0.0,99.0,,6.0,,,,
3904111,1,1,14,2,,3.0,,10.0,,1,2,1,,99.0,,,,,,
3904111,2,1,13,2,,3.0,,9.0,,1,2,1,,99.0,,,,,,
3904111,2,1,48,1,4.0,3.0,4.0,13.0,,1,2,1,0.0,0.0,1.0,6.0,537064,,,
3904102,2,2,42,2,6.0,1.0,4.0,16.0,,1,1,2,27500.0,223.0,1.0,1.0,311121,10.0,1.0,1.0
3904106,2,2,61,1,2.0,3.0,4.0,20.0,,1,1,2,12000.0,112.0,3.0,1.0,399011,30.0,1.0,1.0
3904106,2,2,20,1,2.0,3.0,4.0,15.0,,1,1,1,5800.0,112.0,,6.0,,,,
3904111,1,1,47,2,1.0,1.0,4.0,19.0,,1,2,1,23000.0,80.0,1.0,1.0,5191XX,20.0,1.0,1.0
3904111,2,1,27,2,1.0,1.0,4.0,18.0,,1,2,1,0.0,80.0,,6.0,,,,
3904111,2,1,17,2,6.0,1.0,4.0,13.0,,1,1,1,2500.0,80.0,1.0,1.0,412010,20.0,1.0,1.0
3904111,2,1,15,2,6.0,1.0,,11.0,,1,2,1,0.0,80.0,,,,,,
3904111,2,1,4,2,,1.0,,2.0,,1,2,1,,80.0,,,,,,
3904111,2,1,2,2,,1.0,,,,1,2,1,,80.0,,,,,,
3904110,2,1,59,2,4.0,3.0,4.0,19.0,,1,2,1,12400.0,100.0,1.0,1.0,419010,15.0,1.0,1.0
3904109,1,1,78,2,1.0,1.0,2.0,13.0,,1,1,1,19600.0,328.0,,6.0,,,,
3904109,2,1,66,2,1.0,1.0,4.0,19.0,,1,1,1,27300.0,328.0,,6.0,,,,
3904103,1,1,46,2,1.0,1.0,4.0,20.0,,1,1,1,55000.0,197.0,1.0,3.0,472061,,,
3904103,2,1,43,2,1.0,1.0,4.0,20.0,,1,1,1,730.0,197.0,6.0,1.0,516011,10.0,1.0,1.0
3904103,1,1,14,2,,1.0,,10.0,,1,1,1,,197.0,,,,,,
3904103,2,1,11,2,,1.0,,9.0,,1,1,1,,197.0,,,,,,
3904103,1,1,9,2,,1.0,,7.0,,1,1,1,,197.0,,,,,,
3904106,1,1,66,2,3.0,3.0,4.0,19.0,,1,1,1,8800.0,77.0,,6.0,,,,
3904104,2,1,79,1,1.0,1.0,4.0,21.0,6200.0,1,1,1,12900.0,501.0,,6.0,,,,
3904104,1,1,81,2,1.0,1.0,2.0,23.0,5003.0,1,1,1,96000.0,501.0,4.0,1.0,211014,20.0,1.0,1.0
3904104,2,1,44,2,6.0,1.0,4.0,21.0,1901.0,2,2,2,30000.0,243.0,1.0,1.0,439XXX,2.0,,10.0
3904104,1,1,26,2,6.0,1.0,4.0,19.0,,2,2,2,20000.0,162.0,1.0,1.0,119051,20.0,1.0,1.0
3904108,1,2,64,1,4.0,1.0,4.0,21.0,2309.0,1,1,2,30000.0,243.0,2.0,1.0,399032,5.0,1.0,1.0
3904101,1,1,73,2,1.0,1.0,2.0,24.0,3606.0,1,2,1,73600.0,501.0,,6.0,,,,
3904101,2,1,74,2,1.0,1.0,4.0,22.0,2399.0,1,2,1,64500.0,501.0,,6.0,,,,
3904109,2,2,48,1,6.0,1.0,4.0,20.0,,1,1,1,10000.0,81.0,,6.0,,,,
3904109,1,1,33,2,6.0,1.0,4.0,22.0,2311.0,1,1,2,43100.0,350.0,1.0,1.0,211012,25.0,1.0,1.0
3904111,1,1,38,2,1.0,1.0,4.0,21.0,3600.0,1,1,2,98000.0,501.0,1.0,1.0,151251,25.0,1.0,1.0
3904111,2,2,36,2,1.0,1.0,4.0,22.0,2304.0,1,1,2,30200.0,501.0,1.0,1.0,132011,,,11.0
3904111,2,1,5,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904108,2,1,60,1,4.0,1.0,4.0,18.0,,1,1,1,14540.0,118.0,,6.0,,,,
3904110,2,1,39,2,4.0,1.0,4.0,19.0,,1,2,1,9000.0,37.0,8.0,6.0,412010,,,
3904110,2,1,14,1,,1.0,,11.0,,1,2,1,,37.0,,,,,,
3904110,2,1,6,2,,1.0,,3.0,,1,2,1,,37.0,,,,,,
3904110,1,1,5,2,,1.0,,1.0,,1,2,1,,37.0,,,,,,
3904107,2,1,17,2,6.0,3.0,4.0,16.0,,1,1,2,6000.0,,1.0,6.0,353023,,,
3904107,1,2,49,2,4.0,2.0,2.0,19.0,,1,1,2,50000.0,315.0,3.0,2.0,332011,,,
3904107,2,2,26,2,6.0,3.0,4.0,18.0,,1,2,1,10000.0,315.0,1.0,1.0,537062,40.0,,2.0
3904107,1,2,11,2,,2.0,,7.0,,1,1,2,,315.0,,,,,,
3904107,2,2,48,2,4.0,3.0,4.0,19.0,,1,1,2,35000.0,284.0,1.0,2.0,5120XX,,,
3904102,1,1,42,2,4.0,1.0,2.0,19.0,,1,1,2,52000.0,422.0,4.0,1.0,292052,15.0,1.0,1.0
3904110,2,1,52,2,1.0,1.0,4.0,19.0,,1,1,2,90000.0,501.0,1.0,1.0,131070,20.0,1.0,1.0
3904110,1,1,57,2,1.0,1.0,4.0,16.0,,1,1,2,26300.0,501.0,1.0,1.0,537062,20.0,1.0,1.0
3904110,1,1,32,2,1.0,1.0,4.0,19.0,,1,1,2,76000.0,501.0,1.0,1.0,113071,60.0,1.0,1.0
3904110,2,1,30,2,1.0,1.0,4.0,22.0,5404.0,1,1,2,54000.0,501.0,1.0,1.0,119151,16.0,1.0,1.0
3904105,1,1,69,2,4.0,1.0,2.0,20.0,,1,2,1,21900.0,192.0,1.0,1.0,372012,5.0,,10.0
3904105,2,1,26,2,6.0,1.0,4.0,21.0,6203.0,1,1,2,48000.0,390.0,1.0,1.0,412031,30.0,1.0,1.0
3904107,2,2,33,2,6.0,1.0,4.0,19.0,,1,2,1,5600.0,45.0,3.0,3.0,311131,,,
3904107,1,2,35,2,6.0,1.0,4.0,19.0,,1,2,1,0.0,0.0,,6.0,,,,
3904107,2,1,31,2,4.0,1.0,4.0,19.0,,1,2,1,27400.0,168.0,1.0,1.0,399032,10.0,1.0,1.0
3904107,1,1,9,1,,1.0,,5.0,,1,2,1,,168.0,,,,,,
3904107,2,2,26,2,6.0,3.0,4.0,15.0,,1,2,1,17500.0,91.0,2.0,1.0,411011,10.0,1.0,1.0
3904107,1,2,6,1,,3.0,,2.0,,1,2,1,,91.0,,,,,,
3904107,2,2,2,2,,3.0,,,,1,2,1,,91.0,,,,,,
3904107,1,2,23,2,6.0,3.0,4.0,15.0,,2,2,2,23000.0,186.0,1.0,3.0,339030,,,
3904102,2,1,23,1,1.0,3.0,4.0,18.0,,2,2,2,7200.0,201.0,1.0,1.0,274021,20.0,1.0,1.0
3904102,1,1,23,1,1.0,3.0,4.0,16.0,,2,2,2,31200.0,201.0,1.0,1.0,151230,25.0,1.0,1.0
3904102,1,1,1,2,,3.0,,,,2,2,2,,201.0,,,,,,
3904107,1,9,65,1,2.0,1.0,4.0,19.0,,1,2,1,12900.0,113.0,,6.0,,,,
3904108,2,2,57,2,6.0,3.0,4.0,18.0,,1,1,2,28900.0,234.0,1.0,1.0,412010,40.0,,2.0
3904107,2,2,42,1,6.0,1.0,4.0,16.0,,1,2,1,3000.0,24.0,1.0,3.0,412010,,,
3904104,2,9,24,2,6.0,3.0,4.0,21.0,6206.0,1,2,1,28000.0,227.0,1.0,1.0,433071,15.0,1.0,1.0
3904107,1,1,34,2,1.0,1.0,2.0,21.0,3401.0,1,1,1,52000.0,445.0,1.0,1.0,151211,30.0,,2.0
3904107,2,1,32,2,1.0,1.0,4.0,21.0,2304.0,1,1,2,55000.0,445.0,6.0,1.0,253041,20.0,1.0,1.0
3904107,1,1,5,2,,1.0,,1.0,,1,1,2,,445.0,,,,,,
3904107,1,1,3,2,,1.0,,1.0,,1,1,2,,445.0,,,,,,
3904105,1,6,20,2,6.0,1.0,4.0,19.0,,1,1,2,4000.0,32.0,4.0,1.0,151211,25.0,,2.0
3904105,1,6,28,2,6.0,3.0,4.0,21.0,5501.0,1,1,2,2900.0,23.0,1.0,6.0,112021,,,
3904110,1,1,28,2,6.0,1.0,4.0,21.0,6108.0,1,1,2,42000.0,341.0,1.0,1.0,131199,128.0,1.0,1.0
3904102,2,9,42,2,6.0,1.0,4.0,21.0,6200.0,2,2,2,31500.0,255.0,6.0,1.0,436014,,,11.0
3904107,1,1,36,2,6.0,1.0,4.0,19.0,,1,2,1,9600.0,77.0,1.0,3.0,439021,,,
3904107,1,1,69,2,4.0,1.0,2.0,20.0,,1,1,1,52800.0,465.0,2.0,1.0,439021,10.0,1.0,1.0
3904104,1,1,61,2,1.0,3.0,4.0,24.0,5007.0,1,2,1,5000.0,501.0,1.0,3.0,252020,,,
3904104,2,8,59,2,1.0,3.0,4.0,21.0,6206.0,1,2,1,13200.0,501.0,2.0,1.0,2590XX,128.0,,2.0
3904104,1,8,35,2,6.0,1.0,4.0,16.0,,1,2,1,88400.0,501.0,1.0,1.0,151230,14.0,1.0,1.0
3904106,1,1,24,2,1.0,1.0,4.0,19.0,,1,1,2,36000.0,294.0,3.0,6.0,474051,,,
3904106,2,1,22,2,1.0,3.0,4.0,19.0,,1,1,2,20000.0,294.0,6.0,6.0,131022,,,
3904106,2,1,1,2,,3.0,,,,1,1,2,,294.0,,,,,,
3904106,1,2,61,2,1.0,1.0,4.0,19.0,,1,1,2,22000.0,273.0,,6.0,,,,
3904106,2,2,60,1,1.0,1.0,4.0,19.0,,1,1,1,21300.0,273.0,,6.0,,,,
3904107,2,9,75,2,3.0,1.0,4.0,19.0,,1,2,1,17500.0,391.0,,6.0,,,,
3904107,1,9,53,1,6.0,1.0,4.0,19.0,,1,1,2,38500.0,391.0,,6.0,,,,
3904103,2,1,45,2,4.0,1.0,4.0,19.0,,1,1,2,173000.0,501.0,2.0,3.0,113021,,,
3904103,1,1,53,1,4.0,1.0,4.0,19.0,,1,1,2,45000.0,365.0,1.0,1.0,413021,,,11.0
3904102,1,1,65,2,1.0,1.0,4.0,21.0,2100.0,1,2,1,19000.0,258.0,1.0,6.0,439041,,,
3904102,2,1,68,2,1.0,1.0,4.0,21.0,2102.0,1,2,1,18000.0,258.0,,6.0,,,,
3904110,1,1,48,1,4.0,3.0,2.0,21.0,2414.0,1,2,1,0.0,0.0,6.0,6.0,5120XX,,,
3904103,1,6,34,2,1.0,3.0,4.0,22.0,2504.0,1,1,2,70000.0,441.0,1.0,1.0,151211,45.0,1.0,1.0
3904103,2,6,32,2,1.0,3.0,4.0,22.0,6207.0,1,1,2,0.0,441.0,1.0,6.0,251000,,,
3904107,2,2,75,2,4.0,1.0,4.0,16.0,,1,1,1,33700.0,482.0,,6.0,,,,
3904107,2,2,53,2,6.0,1.0,4.0,21.0,6207.0,1,1,2,35250.0,482.0,1.0,1.0,132053,80.0,,2.0
3904103,2,1,74,2,3.0,1.0,4.0,19.0,,1,1,1,20900.0,184.0,1.0,6.0,431011,,,
3904103,1,1,51,2,4.0,1.0,4.0,16.0,,1,1,2,21000.0,170.0,1.0,1.0,119141,15.0,1.0,1.0
3904106,1,2,63,2,1.0,1.0,4.0,22.0,3401.0,1,1,2,98000.0,501.0,3.0,1.0,435032,20.0,1.0,1.0
3904106,2,2,62,2,1.0,1.0,4.0,16.0,,1,1,2,25000.0,501.0,1.0,6.0,491011,,,
3904103,1,1,74,2,1.0,1.0,4.0,19.0,,1,1,1,33000.0,290.0,,6.0,,,,
3904103,2,1,75,2,1.0,1.0,4.0,18.0,,1,1,1,8600.0,290.0,,6.0,,,,
3904105,1,1,47,2,1.0,1.0,4.0,21.0,2407.0,1,1,2,96000.0,501.0,1.0,1.0,151253,15.0,1.0,1.0
3904105,2,1,52,2,1.0,1.0,4.0,24.0,2304.0,1,1,2,39700.0,501.0,3.0,1.0,252020,10.0,3.0,1.0
3904105,2,1,16,2,6.0,1.0,,13.0,,1,1,2,3000.0,501.0,1.0,1.0,412010,5.0,1.0,1.0
3904105,2,1,13,2,,1.0,,10.0,,1,1,2,,501.0,,,,,,
3904101,2,2,53,2,4.0,1.0,4.0,22.0,5200.0,1,1,2,87200.0,501.0,3.0,1.0,119151,28.0,1.0,1.0
3904101,2,2,14,2,,1.0,,11.0,,1,1,2,,501.0,,,,,,
3904104,1,1,69,2,1.0,1.0,2.0,24.0,6201.0,1,1,2,266000.0,501.0,4.0,1.0,251000,15.0,1.0,1.0
3904104,2,1,62,1,1.0,1.0,4.0,22.0,5200.0,1,1,2,0.0,501.0,,6.0,,,,
3904104,2,1,20,1,6.0,1.0,4.0,13.0,,1,1,2,0.0,501.0,,6.0,,,,
3904103,2,1,67,2,1.0,1.0,4.0,19.0,,1,2,1,57501.0,501.0,,6.0,,,,
3904103,1,1,64,1,1.0,1.0,4.0,21.0,5098.0,1,2,1,60400.0,501.0,,6.0,,,,
3904101,1,1,32,2,6.0,1.0,4.0,18.0,,2,2,2,3600.0,29.0,1.0,1.0,533030,20.0,1.0,1.0
3904108,2,9,51,1,6.0,1.0,4.0,20.0,,1,2,1,14400.0,116.0,1.0,6.0,292061,,,
3904108,2,2,25,2,1.0,1.0,4.0,14.0,,1,2,1,0.0,109.0,1.0,6.0,537065,,,
3904108,1,9,40,2,1.0,1.0,4.0,17.0,,1,2,1,20800.0,109.0,1.0,1.0,537064,25.0,1.0,1.0
3904108,1,2,1,2,,1.0,,,,1,2,1,,109.0,,,,,,
3904104,2,6,54,1,4.0,1.0,2.0,1.0,,1,1,2,0.0,0.0,,6.0,,,,
3904105,2,9,19,2,6.0,1.0,4.0,19.0,,1,1,2,590.0,,2.0,6.0,399041,,,
3904104,1,1,88,2,6.0,1.0,4.0,16.0,,1,2,1,21100.0,166.0,,6.0,,,,
3904104,2,1,62,2,6.0,1.0,4.0,21.0,5507.0,1,1,2,2700.0,166.0,1.0,6.0,434051,,,
3904108,1,1,50,2,5.0,1.0,4.0,16.0,,1,1,2,50000.0,406.0,1.0,1.0,515112,25.0,1.0,1.0
3904108,1,1,55,2,6.0,1.0,4.0,16.0,,1,1,2,10800.0,87.0,,6.0,,,,
3904108,2,2,53,2,4.0,1.0,4.0,16.0,,1,2,1,1600.0,12.0,1.0,3.0,311131,,,
3904109,2,1,77,1,1.0,1.0,4.0,16.0,,1,1,1,8501.0,239.0,,6.0,,,,
3904109,1,1,85,2,1.0,1.0,2.0,16.0,,1,1,1,25700.0,239.0,,6.0,,,,
3904106,2,1,84,2,3.0,1.0,4.0,16.0,,1,1,1,191500.0,501.0,,6.0,,,,
3904106,1,1,39,2,2.0,1.0,4.0,17.0,,2,2,2,20000.0,162.0,6.0,2.0,4740XX,,,
3904104,2,1,48,2,6.0,1.0,4.0,22.0,2304.0,1,1,2,42000.0,341.0,4.0,1.0,439041,,,11.0
3904105,2,1,63,2,3.0,1.0,4.0,22.0,3301.0,1,1,2,192300.0,501.0,3.0,6.0,211012,,,
3904109,1,2,34,1,6.0,3.0,4.0,7.0,,2,2,2,0.0,0.0,,6.0,,,,
3904109,1,2,19,1,6.0,3.0,4.0,14.0,,2,2,2,0.0,0.0,,6.0,,,,
3904109,2,2,9,2,,3.0,,6.0,,2,2,2,,0.0,,,,,,
3904107,2,2,54,2,4.0,1.0,4.0,16.0,,1,2,1,600.0,4.0,1.0,1.0,412031,15.0,1.0,1.0
3904107,1,2,52,2,4.0,1.0,4.0,17.0,,1,2,1,310.0,2.0,1.0,6.0,37201X,,,
3904107,2,1,41,2,1.0,1.0,4.0,21.0,1901.0,1,1,2,65000.0,501.0,1.0,1.0,113121,15.0,1.0,1.0
3904107,1,1,50,2,1.0,1.0,4.0,19.0,,1,1,2,73000.0,501.0,7.0,1.0,119051,10.0,1.0,1.0
3904107,2,1,5,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904107,1,9,17,2,6.0,1.0,4.0,13.0,,1,2,1,1200.0,501.0,8.0,6.0,359011,,,
3904101,1,1,53,2,1.0,2.0,2.0,21.0,6203.0,1,1,2,114040.0,501.0,5.0,1.0,1191XX,20.0,1.0,1.0
3904101,2,6,43,2,1.0,2.0,4.0,7.0,,1,1,2,0.0,501.0,,6.0,,,,
3904101,2,6,15,2,6.0,2.0,,12.0,,1,1,2,0.0,501.0,,,,,,
3904102,2,1,82,2,3.0,1.0,4.0,21.0,2304.0,1,1,1,91300.0,501.0,2.0,6.0,252020,,,
3904106,2,2,58,1,3.0,1.0,4.0,17.0,,1,2,1,11600.0,94.0,,6.0,,,,
3904104,1,1,49,2,4.0,1.0,4.0,22.0,3700.0,1,1,2,120000.0,501.0,4.0,1.0,119030,27.0,1.0,1.0
3904104,1,1,17,1,6.0,1.0,4.0,14.0,,1,1,2,1600.0,501.0,1.0,6.0,352021,,,
3904104,1,1,15,2,6.0,1.0,,12.0,,1,1,2,0.0,501.0,,,,,,
3904108,2,1,68,2,1.0,1.0,4.0,16.0,,1,1,1,11960.0,160.0,,6.0,,,,
3904108,1,1,72,1,1.0,1.0,2.0,16.0,,1,1,1,14400.0,160.0,,6.0,,,,
3904108,2,1,44,2,4.0,3.0,4.0,19.0,,1,1,2,19400.0,160.0,5.0,1.0,431011,15.0,1.0,1.0
3904108,2,1,26,2,6.0,3.0,4.0,14.0,,2,2,2,2100.0,160.0,1.0,3.0,353031,,,
3904108,1,1,1,2,,3.0,,,,1,2,1,,160.0,,,,,,
3904104,1,1,51,1,6.0,1.0,2.0,20.0,,1,1,2,50000.0,391.0,1.0,1.0,113071,20.0,1.0,1.0
3904104,1,1,23,2,6.0,1.0,4.0,19.0,,1,1,2,12000.0,391.0,1.0,1.0,352021,5.0,,9.0
3904103,1,1,67,2,1.0,1.0,2.0,22.0,6203.0,1,1,1,247200.0,501.0,1.0,1.0,251000,25.0,1.0,1.0
3904103,2,1,67,2,1.0,1.0,4.0,19.0,,1,1,1,7100.0,501.0,,6.0,,,,
3904106,2,1,64,2,4.0,1.0,4.0,19.0,,1,1,2,130000.0,501.0,1.0,1.0,537065,15.0,1.0,1.0
3904102,1,1,90,2,1.0,1.0,2.0,21.0,6203.0,1,2,1,37700.0,366.0,,6.0,,,,
3904102,2,1,89,2,1.0,1.0,4.0,21.0,2901.0,1,2,1,14700.0,366.0,,6.0,,,,
3904104,2,6,27,2,6.0,3.0,4.0,21.0,6108.0,1,2,1,6300.0,418.0,1.0,1.0,292056,30.0,2.0,1.0
3904104,2,6,26,2,6.0,3.0,4.0,22.0,1104.0,1,1,1,60000.0,418.0,1.0,1.0,1520XX,30.0,2.0,1.0
3904111,2,1,27,1,1.0,1.0,4.0,19.0,,1,1,2,0.0,157.0,1.0,6.0,439041,,,
3904111,1,1,33,2,1.0,1.0,4.0,18.0,,1,1,2,25000.0,157.0,1.0,1.0,519061,20.0,2.0,1.0
3904104,2,1,80,2,3.0,1.0,4.0,16.0,,1,2,1,53500.0,437.0,,6.0,,,,
3904104,2,1,59,2,4.0,1.0,4.0,18.0,,1,1,2,9000.0,437.0,1.0,1.0,353011,20.0,1.0,1.0
3904110,2,1,37,2,6.0,1.0,4.0,19.0,,1,1,2,7950.0,64.0,1.0,1.0,411012,25.0,1.0,1.0
3904105,2,1,18,2,6.0,3.0,4.0,16.0,,1,1,2,3600.0,,1.0,6.0,436012,,,
3904101,2,6,25,2,6.0,1.0,4.0,21.0,6004.0,1,1,2,80000.0,501.0,1.0,1.0,271024,15.0,1.0,1.0
3904105,2,1,19,2,6.0,1.0,4.0,19.0,,1,1,2,190.0,,4.0,1.0,353031,15.0,,10.0
3904107,2,2,60,2,3.0,1.0,4.0,22.0,5404.0,1,1,2,45000.0,365.0,1.0,1.0,211014,10.0,1.0,1.0
3904105,2,1,41,1,6.0,1.0,4.0,16.0,,2,2,2,12900.0,104.0,2.0,1.0,211021,,,11.0
3904109,1,1,81,1,1.0,1.0,2.0,18.0,,1,1,1,16900.0,197.0,,6.0,,,,
3904109,2,1,79,2,1.0,1.0,4.0,21.0,6000.0,1,1,1,11400.0,197.0,,6.0,,,,
3904111,2,1,48,2,5.0,3.0,4.0,15.0,,1,1,1,32800.0,201.0,2.0,1.0,436014,10.0,1.0,1.0
3904111,2,1,16,2,6.0,3.0,,13.0,,1,1,1,0.0,201.0,,6.0,,,,
3904105,2,1,95,1,3.0,3.0,4.0,22.0,3700.0,1,2,1,32100.0,,,6.0,,,,
3904106,1,1,34,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,120000.0,501.0,1.0,1.0,434051,25.0,1.0,1.0
3904111,1,1,56,2,4.0,1.0,2.0,19.0,,1,1,2,61600.0,500.0,1.0,1.0,499021,20.0,1.0,1.0
3904102,1,1,75,1,1.0,1.0,4.0,12.0,,1,2,1,35420.0,300.0,,6.0,,,,
3904102,2,1,70,2,1.0,1.0,4.0,22.0,6200.0,1,1,1,7500.0,300.0,,6.0,,,,
