BLK,detail,va_race,race
390490093742087,0,0,0
390490093743000,1,1,1
390490093743001,2,1,1
390490093743002,3,3,2
390490093743003,1,1,1
390490093743004,2,2,0
390490093743005,2,2,0
390490093743006,2,2,0
390490093743007,0,0,0
390490093743008,1,1,0
390490093743009,2,2,0
390490093743010,3,3,2
390490093743011,0,0,0
390490093743012,0,0,0
390490093743013,1,1,1
390490093743014,1,1,0
390490093743015,2,2,0
390490093743016,1,1,0
390490093743017,4,2,1
390490093743018,3,3,1
390490093743019,0,0,0
390490093743020,1,1,0
390490093743021,0,0,0
390490093743022,1,1,1
390490093743023,3,3,0
390490093811000,1,1,1
390490093811001,1,0,0
390490093811002,3,3,0
390490093811003,0,0,0
390490093811004,1,1,0
390490093811005,1,1,1
390490093811006,0,0,0
390490093811007,1,1,0
390490093812000,0,0,0
390490093812001,1,0,0
390490093812002,1,1,0
390490093812003,1,0,0
390490093812004,2,1,0
390490093812005,2,2,0
390490093812006,1,1,1
390490093812007,0,0,0
390490093812008,1,0,0
390490093812009,1,0,0
390490093813000,0,0,0
390490093813001,0,0,0
390490093813002,2,1,1
390490093813003,0,0,0
390490093813004,0,0,0
390490093813005,2,1,1
390490093813006,0,0,0
390490093813007,3,3,3
390490093813008,0,0,0
390490093813009,0,0,0
390490093813010,1,1,1
390490093813011,0,0,0
390490093813012,0,0,0
390490093813013,3,0,0
390490093813014,0,0,0
390490093813015,2,2,0
390490093813016,2,2,1
390490093813017,1,0,0
390490093813018,1,1,0
390490093813019,0,0,0
390490093813020,5,1,0
390490093813021,0,0,0
390490093813022,0,0,0
390490093813023,1,1,1
390490093813024,0,0,0
390490093813025,2,1,1
390490093813026,3,2,0
390490093813027,2,2,0
390490093813028,0,0,0
390490093813029,1,1,1
390490093814000,1,1,0
390490093814001,1,1,0
390490093814002,1,0,0
390490093814003,3,2,0
390490093814004,2,2,0
390490093814005,0,0,0
390490093814006,1,1,1
390490093814007,0,0,0
390490093814008,0,0,0
390490093814009,1,1,1
390490093814010,1,1,0
390490093814011,1,1,1
390490093821000,0,0,0
390490093821001,1,1,0
390490093821002,0,0,0
390490093821003,1,1,1
390490093821004,0,0,0
390490093821005,0,0,0
390490093821006,0,0,0
390490093821007,0,0,0
390490093821008,0,0,0
390490093821009,1,1,0
390490093821010,0,0,0
390490093821011,0,0,0
390490093821012,0,0,0
390490093821013,0,0,0
390490093821014,0,0,0
390490093821015,0,0,0
390490093821016,0,0,0
390490093821017,0,0,0
390490093821018,0,0,0
390490093821019,0,0,0
390490093821020,1,1,0
390490093821021,2,1,0
390490093821022,0,0,0
390490093821023,1,1,1
390490093821024,0,0,0
390490093821025,3,3,2
390490093821026,0,0,0
390490093821027,0,0,0
390490093822000,3,2,2
390490093822001,2,2,1
390490093822002,1,1,0
390490093822003,1,1,1
390490093822004,0,0,0
390490093822005,2,2,2
390490093822006,2,2,0
390490093822007,3,1,0
390490093822008,3,3,1
390490093822009,2,2,0
390490093822010,1,1,0
390490093822011,1,1,1
390490093822012,1,1,1
390490093822013,0,0,0
390490093822014,1,1,0
390490093822015,1,1,1
390490093831000,0,0,0
390490093831001,4,4,1
390490093831002,1,1,0
390490093831003,2,2,2
390490093831004,1,1,0
390490093831005,2,2,2
390490093831006,0,0,0
390490093831007,1,1,1
390490093831008,0,0,0
390490093831009,2,2,0
390490093831010,1,1,0
390490093832000,1,1,1
390490093832001,1,1,1
390490093832002,1,1,0
390490093832003,1,1,1
390490093832004,1,0,0
390490093832005,0,0,0
390490093832006,0,0,0
390490093832007,2,2,2
390490093832008,1,1,1
390490093832009,3,2,2
390490093832010,0,0,0
390490093832011,0,0,0
390490093832012,2,2,1
390490093832013,0,0,0
390490093832014,1,1,1
390490093841000,1,1,1
390490093841001,1,1,1
390490093841002,1,1,0
390490093841003,2,2,0
390490093841004,1,1,1
390490093841005,0,0,0
390490093841006,1,1,1
390490093841007,3,3,1
390490093841008,0,0,0
390490093841009,4,4,1
390490093841010,0,0,0
390490093841011,0,0,0
390490093841012,0,0,0
390490093841013,1,0,0
390490093841014,3,2,2
390490093841015,1,1,1
390490093841016,1,0,0
390490093841017,3,3,1
390490093841018,3,3,1
390490093842000,4,2,1
390490093842001,1,0,0
390490093842002,1,1,1
390490093842003,0,0,0
390490093842004,2,2,2
390490093842005,1,0,0
390490093842006,1,1,1
390490093842007,0,0,0
390490093842008,1,0,0
390490093842009,1,1,1
390490093851000,2,1,1
390490093851001,0,0,0
390490093851002,2,2,2
390490093851003,1,1,1
390490093851004,0,0,0
390490093851005,1,1,1
390490093851006,1,1,1
390490093851007,0,0,0
390490093851008,0,0,0
390490093851009,2,0,0
390490093851010,0,0,0
390490093851011,0,0,0
390490093851012,1,0,0
390490093851013,0,0,0
390490093851014,3,2,0
390490093851015,0,0,0
390490093851016,0,0,0
390490093851017,1,1,0
390490093851018,0,0,0
390490093851019,0,0,0
390490093851020,1,1,0
390490093851021,0,0,0
390490093851022,0,0,0
390490093851023,0,0,0
390490093851024,0,0,0
390490093851025,1,1,0
390490093851026,0,0,0
390490093851027,1,1,0
390490093851028,0,0,0
390490093851029,0,0,0
390490093851030,0,0,0
390490093851031,0,0,0
390490093851032,0,0,0
390490093851033,0,0,0
390490093851034,0,0,0
390490093851035,2,0,0
390490093851036,0,0,0
390490093851037,0,0,0
390490093851038,0,0,0
390490093851039,0,0,0
390490093851040,0,0,0
390490093851041,0,0,0
390490093851042,0,0,0
390490093851043,0,0,0
390490093852000,1,1,0
390490093852001,0,0,0
390490093852002,1,1,0
390490093852003,0,0,0
390490093852004,1,1,1
390490093852005,1,1,1
390490093852006,0,0,0
390490093852007,2,2,0
390490093852008,4,1,0
390490093852009,0,0,0
390490093852010,0,0,0
390490093852011,1,1,1
390490093852012,3,3,2
390490093852013,1,1,1
390490093852014,0,0,0
390490093852015,0,0,0
390490093852016,0,0,0
390490093852017,4,2,2
390490093852018,0,0,0
390490093852019,0,0,0
390490093852020,0,0,0
390490093852021,1,0,0
390490093852022,3,1,1
390490093861000,1,1,0
390490093861001,4,4,0
390490093861002,0,0,0
390490093861003,1,1,1
390490093861004,0,0,0
390490093861005,0,0,0
390490093861006,1,1,1
390490093861007,3,3,3
390490093861008,0,0,0
390490093861009,0,0,0
390490093861010,0,0,0
390490093861011,2,2,0
390490093861012,1,1,0
390490093861013,3,2,0
390490093861014,0,0,0
390490093861015,0,0,0
390490093861016,0,0,0
390490093861017,0,0,0
390490093861018,0,0,0
390490093861019,0,0,0
390490093861020,0,0,0
390490093861021,3,2,1
390490093861022,0,0,0
390490093861023,1,0,0
390490093861024,1,1,1
390490093861025,1,1,0
390490093861026,0,0,0
390490093861027,1,1,1
390490093862000,1,1,1
390490093862001,0,0,0
390490093862002,0,0,0
390490093901000,0,0,0
390490093901001,0,0,0
390490093901002,0,0,0
390490093901003,0,0,0
390490093901004,0,0,0
390490093901005,0,0,0
390490093901006,0,0,0
390490093901007,1,1,0
390490093901008,0,0,0
390490093901009,0,0,0
390490093901010,0,0,0
390490093901011,0,0,0
390490093901012,1,1,1
390490093901013,0,0,0
390490093901014,4,3,1
390490093901015,0,0,0
390490093901016,1,1,1
390490093901017,0,0,0
390490093901018,2,2,0
390490093901019,0,0,0
390490093901020,0,0,0
390490093901021,0,0,0
390490093901022,0,0,0
390490093901023,0,0,0
390490093901024,1,1,0
390490093901025,5,4,0
390490093901026,0,0,0
390490093901027,0,0,0
390490093901028,2,2,0
390490093901029,2,2,0
390490093901030,0,0,0
390490093901031,0,0,0
390490093901032,0,0,0
390490093901033,0,0,0
390490093901034,2,2,2
390490093901035,0,0,0
390490093901036,0,0,0
390490093901037,0,0,0
390490093901038,1,1,0
390490093901039,0,0,0
390490093901040,1,1,0
390490093901041,1,1,0
390490093901042,0,0,0
390490093901043,0,0,0
390490093901044,0,0,0
390490093901045,0,0,0
390490093901046,0,0,0
390490093901047,0,0,0
390490093901048,0,0,0
390490093901049,0,0,0
390490093901050,1,1,1
390490093901051,1,1,1
390490093901052,0,0,0
390490093901053,0,0,0
390490093901054,1,0,0
390490093901055,1,1,1
390490093901056,0,0,0
390490093901057,2,2,2
390490093901058,2,2,1
390490093901059,3,2,0
390490093901060,0,0,0
390490093901061,0,0,0
390490093901062,0,0,0
390490093901063,0,0,0
390490093901064,0,0,0
390490093901065,1,1,0
390490093901066,0,0,0
390490093901067,0,0,0
390490093901068,0,0,0
390490093901069,1,1,1
390490093901070,1,1,0
390490093901071,0,0,0
390490093901072,0,0,0
390490093901073,0,0,0
390490093902000,0,0,0
390490093902001,0,0,0
390490093902002,0,0,0
390490093902003,0,0,0
390490093902004,0,0,0
390490093902005,0,0,0
390490093902006,0,0,0
390490093902007,0,0,0
390490093902008,1,1,1
390490093902009,0,0,0
390490093902010,0,0,0
390490093902011,0,0,0
390490093902012,0,0,0
390490093902013,0,0,0
390490093902014,2,2,2
390490093902015,0,0,0
390490093902016,0,0,0
390490093902017,2,1,0
390490093902018,1,0,0
390490093902019,0,0,0
390490093902020,1,1,1
390490093902021,2,1,1
390490093902022,0,0,0
390490093902023,0,0,0
390490093902024,0,0,0
390490093902025,2,1,1
390490093902026,0,0,0
390490093902027,0,0,0
390490093902028,2,1,0
390490093902029,2,1,1
390490093902030,0,0,0
390490093902031,3,3,0
390490093902032,0,0,0
390490093902033,1,1,0
390490093902034,2,2,2
390490093902035,0,0,0
390490093902036,1,1,0
390490093902037,0,0,0
390490093902038,0,0,0
390490093902039,2,2,0
390490093902040,0,0,0
390490093902041,0,0,0
390490093902042,1,1,0
390490093902043,1,1,0
390490093902044,0,0,0
390490093902045,0,0,0
390490093902046,0,0,0
390490093902047,1,0,0
390490093902048,0,0,0
390490093902049,0,0,0
390490093902050,0,0,0
390490093902051,0,0,0
390490093902052,0,0,0
390490093902053,0,0,0
390490093902054,0,0,0
390490093902055,0,0,0
390490093902056,0,0,0
390490093902057,0,0,0
390490093902058,1,1,1
390490093902059,3,2,2
390490093902060,1,0,0
390490093902061,0,0,0
390490093902062,1,1,0
390490093902063,2,2,1
390490093902064,2,2,2
390490093902065,0,0,0
390490093902066,1,1,0
390490093902067,0,0,0
390490094101000,1,1,1
390490094101001,2,1,1
390490094101002,1,1,1
390490094101003,1,1,0
390490094101004,2,2,2
390490094101005,4,2,0
390490094101006,1,1,1
390490094101007,1,1,1
390490094101008,1,1,1
390490094101009,1,1,0
390490094101010,1,1,1
390490094102000,1,0,0
390490094102001,2,1,1
390490094102002,4,3,1
390490094102003,0,0,0
390490094102004,0,0,0
390490094102005,0,0,0
390490094102006,3,2,1
390490094102007,2,2,0
390490094102008,1,1,1
390490094102009,1,1,1
390490094102010,1,1,1
390490094102011,3,3,2
390490094102012,0,0,0
390490094102013,2,1,1
390490094102014,2,2,2
390490094102015,3,2,2
390490094102016,0,0,0
390490094102017,0,0,0
390490094102018,0,0,0
390490094201000,0,0,0
390490094201001,1,1,1
390490094201002,2,0,0
390490094201003,1,0,0
390490094201004,3,3,1
390490094201005,0,0,0
390490094201006,0,0,0
390490094201007,0,0,0
390490094201008,0,0,0
390490094201009,0,0,0
390490094201010,0,0,0
390490094201011,0,0,0
390490094202000,2,2,1
390490094202001,3,1,1
390490094202002,2,0,0
390490094202003,1,1,1
390490094202004,1,1,1
390490094202005,2,1,0
390490094202006,2,2,2
390490094202007,1,1,1
390490094202008,1,0,0
390490094202009,1,1,0
390490094202010,0,0,0
390490094203000,3,2,1
390490094203001,1,0,0
390490094203002,2,2,2
390490094203003,3,2,2
390490094203004,2,2,0
390490094203005,0,0,0
390490094203006,1,0,0
390490094203007,0,0,0
390490094203008,0,0,0
390490094204000,0,0,0
390490094204001,0,0,0
390490094204002,0,0,0
390490094204003,0,0,0
390490094204004,1,1,1
390490094204005,0,0,0
390490094204006,0,0,0
390490094204007,0,0,0
390490094204008,0,0,0
390490094204009,0,0,0
390490094204010,0,0,0
390490094204011,0,0,0
390490094204012,0,0,0
390490094204013,1,1,1
390490094204014,1,1,1
390490094204015,1,1,0
390490094204016,0,0,0
390490094204017,0,0,0
390490094204018,0,0,0
390490094204019,0,0,0
390490094204020,2,1,1
390490094204021,0,0,0
390490094204022,1,0,0
390490094204023,1,1,0
390490094204024,1,1,1
390490094204025,1,1,0
390490094204026,1,1,1
390490094204027,1,1,1
390490094204028,1,1,0
390490094204029,0,0,0
390490094204030,0,0,0
390490094204031,0,0,0
390490094301000,0,0,0
390490094301001,0,0,0
390490094301002,0,0,0
390490094301003,1,1,1
390490094301004,0,0,0
390490094301005,0,0,0
390490094301006,0,0,0
390490094301007,1,1,0
390490094301008,2,2,2
390490094301009,0,0,0
390490094301010,1,0,0
390490094301011,2,2,1
390490094301012,0,0,0
390490094301013,1,1,1
390490094301014,1,1,0
390490094301015,0,0,0
390490094302000,0,0,0
390490094302001,0,0,0
390490094302002,0,0,0
390490094302003,0,0,0
390490094302004,0,0,0
390490094302005,0,0,0
390490094302006,0,0,0
390490094302007,0,0,0
390490094302008,0,0,0
390490094302009,0,0,0
390490094302010,0,0,0
390490094302011,0,0,0
390490094302012,0,0,0
390490094302013,0,0,0
390490094302014,5,4,2
390490094302015,2,2,0
390490094302016,0,0,0
390490094302017,0,0,0
390490094302018,0,0,0
390490094302019,1,1,0
390490094302020,0,0,0
390490094302021,0,0,0
390490094302022,0,0,0
390490094302023,0,0,0
390490094302024,1,1,0
390490094302025,0,0,0
390490094302026,0,0,0
390490094302027,0,0,0
390490094302028,0,0,0
390490094302029,0,0,0
390490094302030,0,0,0
390490094302031,0,0,0
390490094302032,0,0,0
390490094302033,0,0,0
390490094302034,0,0,0
390490094302035,0,0,0
390490094302036,0,0,0
390490094302037,0,0,0
390490094302038,0,0,0
390490094302039,0,0,0
390490094302040,2,2,0
390490094302041,0,0,0
390490094302042,0,0,0
390490094302043,0,0,0
390490094302044,2,2,2
390490094302045,0,0,0
390490094302046,0,0,0
390490094302047,1,1,0
390490094303000,0,0,0
390490094303001,0,0,0
390490094303002,0,0,0
390490094303003,0,0,0
390490094303004,0,0,0
390490094303005,0,0,0
390490094303006,0,0,0
390490094303007,0,0,0
390490094303008,0,0,0
390490094303009,0,0,0
390490094303010,0,0,0
390490094303011,0,0,0
390490094303012,0,0,0
390490094303013,4,3,1
390490094303014,0,0,0
390490094303015,2,1,0
390490094303016,1,1,1
390490094303017,2,1,0
390490094303018,0,0,0
390490094303019,3,3,3
390490094303020,2,2,0
390490094303021,3,3,2
390490094303022,4,3,1
390490094303023,0,0,0
390490094303024,0,0,0
390490094303025,0,0,0
390490094303026,0,0,0
390490094303027,2,2,0
390490094303028,0,0,0
390490094303029,1,0,0
390490094303030,0,0,0
390490094303031,1,1,1
390490094304000,0,0,0
390490094304001,0,0,0
390490094304002,0,0,0
390490094304003,3,2,2
390490094304004,0,0,0
390490094304005,0,0,0
390490094304006,0,0,0
390490094304007,0,0,0
390490094304008,0,0,0
390490094304009,0,0,0
390490094304010,0,0,0
390490094304011,1,1,1
390490094304012,0,0,0
390490094304013,5,5,2
390490094304014,0,0,0
390490094304015,1,1,0
390490094304016,1,0,0
390490094304017,3,3,0
390490094304018,1,1,1
390490094304019,1,1,1
390490094304020,1,1,1
390490094304021,0,0,0
390490094304022,3,2,1
390490094304023,4,4,3
390490094304024,1,1,0
390490094304025,0,0,0
390490094304026,0,0,0
390490094304027,0,0,0
390490094304028,0,0,0
390490094304029,3,2,1
390490094304030,1,1,1
390490094304031,0,0,0
390490094304032,0,0,0
390490094304033,0,0,0
390490094304034,4,3,1
390490094304035,1,1,1
390490094304036,0,0,0
390490094304037,1,1,1
390490094304038,0,0,0
390490094304039,0,0,0
390490094304040,2,1,0
390490094304041,0,0,0
390490094304042,0,0,0
390490094305000,0,0,0
390490094305001,0,0,0
390490094305002,0,0,0
390490094305003,0,0,0
390490094305004,0,0,0
390490094305005,4,2,0
390490094305006,1,0,0
390490094305007,2,2,1
390490094305008,0,0,0
390490094305009,2,2,0
390490094305010,2,2,2
390490094305011,3,2,0
390490094305012,0,0,0
390490094305013,4,3,1
390490094305014,2,2,2
390490094305015,2,2,0
390490094305016,0,0,0
390490094305017,0,0,0
390490094305018,0,0,0
390490094305019,0,0,0
390490094305020,0,0,0
390490094305021,0,0,0
390490094305022,0,0,0
390490094305023,0,0,0
390490094305024,2,2,2
390490094305025,0,0,0
390490094305026,0,0,0
390490094305027,1,1,0
390490094305028,0,0,0
390490094305029,0,0,0
390490094305030,0,0,0
390490094305031,0,0,0
390490094305032,0,0,0
390490094401000,0,0,0
390490094401001,0,0,0
390490094401002,0,0,0
390490094401003,5,4,2
390490094401004,0,0,0
390490094401005,0,0,0
390490094401006,0,0,0
390490094401007,1,1,0
390490094401008,0,0,0
390490094401009,4,4,0
390490094401010,0,0,0
390490094401011,0,0,0
390490094401012,0,0,0
390490094401013,1,1,0
390490094401014,0,0,0
390490094401015,0,0,0
390490094401016,1,1,1
390490094401017,2,2,1
390490094401018,3,2,2
390490094401019,0,0,0
390490094401020,0,0,0
390490094401021,0,0,0
390490094401022,0,0,0
390490094401023,0,0,0
390490094401024,1,0,0
390490094401025,0,0,0
390490094401026,0,0,0
390490094401027,2,0,0
390490094401028,0,0,0
390490094401029,0,0,0
390490094401030,0,0,0
390490094401031,0,0,0
390490094401032,0,0,0
390490094401033,0,0,0
390490094401034,0,0,0
390490094401035,0,0,0
390490094401036,0,0,0
390490094401037,2,2,2
390490094401038,1,1,0
390490094401039,0,0,0
390490094401040,0,0,0
390490094401041,0,0,0
390490094401042,0,0,0
390490094401043,0,0,0
390490094401044,0,0,0
390490094401045,0,0,0
390490094401046,0,0,0
390490094401047,0,0,0
390490094401048,0,0,0
390490094401049,0,0,0
390490094401050,0,0,0
390490094401051,1,1,1
390490094401052,1,1,0
390490094401053,1,1,0
390490094401054,0,0,0
390490094401055,0,0,0
390490094401056,0,0,0
390490094402000,0,0,0
390490094402001,4,3,1
390490094402002,0,0,0
390490094402003,0,0,0
390490094402004,1,1,0
390490094402005,1,0,0
390490094402006,1,1,1
390490094402007,0,0,0
390490094402008,1,0,0
390490094402009,1,0,0
390490094402010,0,0,0
390490094402011,0,0,0
390490094402012,4,3,0
390490094402013,0,0,0
390490094402014,0,0,0
390490094402015,0,0,0
390490094402016,0,0,0
390490094402017,0,0,0
390490094402018,8,8,0
390490094402019,0,0,0
390490094402020,0,0,0
390490094402021,0,0,0
390490094402022,0,0,0
390490094402023,0,0,0
390490094402024,0,0,0
390490094402025,0,0,0
390490094402026,0,0,0
390490094402027,2,2,2
390490094402028,3,2,2
390490094402029,1,1,0
390490094402030,0,0,0
390490094402031,1,1,1
390490094402032,1,1,1
390490094402033,1,0,0
390490094402034,0,0,0
390490094402035,0,0,0
390490094402036,0,0,0
390490094402037,1,1,1
390490094402038,0,0,0
390490094402039,0,0,0
390490094403000,0,0,0
390490094403001,0,0,0
390490094403002,0,0,0
390490094403003,0,0,0
390490094403004,1,1,0
390490094403005,1,1,0
390490094403006,1,1,1
390490094403007,1,1,1
390490094403008,0,0,0
390490094403009,1,1,0
390490094403010,0,0,0
390490094403011,0,0,0
390490094403012,0,0,0
390490094403013,0,0,0
390490094403014,0,0,0
390490094403015,2,2,1
390490094403016,1,1,0
390490094403017,0,0,0
390490094403018,0,0,0
390490094403019,0,0,0
390490094403020,2,2,2
390490094403021,2,2,1
390490094403022,2,2,1
390490094403023,0,0,0
390490094403024,0,0,0
390490094403025,1,1,1
390490094403026,0,0,0
390490094403027,0,0,0
390490094403028,0,0,0
390490094403029,0,0,0
390490094403030,0,0,0
390490094403031,0,0,0
390490094403032,0,0,0
390490094403033,1,1,0
390490094403034,0,0,0
390490094501000,2,2,2
390490094501001,0,0,0
390490094501002,0,0,0
390490094501003,0,0,0
390490094501004,0,0,0
390490094501005,0,0,0
390490094501006,2,2,1
390490094501007,0,0,0
390490094501008,2,2,1
390490094501009,0,0,0
390490094501010,1,1,1
390490094501011,0,0,0
390490094501012,0,0,0
390490094501013,0,0,0
390490094501014,0,0,0
390490094501015,3,2,0
390490094501016,4,3,2
390490094501017,4,3,1
390490094501018,1,1,0
390490094501019,1,0,0
390490094501020,2,2,2
390490094501021,0,0,0
390490094501022,0,0,0
390490094501023,2,2,0
390490094501024,0,0,0
390490094501025,1,1,0
390490094501026,0,0,0
390490094501027,1,0,0
390490094501028,0,0,0
390490094501029,1,1,1
390490094501030,0,0,0
390490094501031,1,1,1
390490094501032,1,1,1
390490094501033,1,1,1
390490094501034,1,1,1
390490094501035,0,0,0
390490094501036,0,0,0
390490094501037,1,1,0
390490094501038,0,0,0
390490094501039,4,4,1
390490094501040,0,0,0
390490094501041,0,0,0
390490094501042,0,0,0
390490094501043,0,0,0
390490094501044,0,0,0
390490094501045,6,1,0
390490094501046,0,0,0
390490094501047,0,0,0
390490094501048,0,0,0
390490094501049,1,1,0
390490094501050,1,0,0
390490094501051,0,0,0
390490094501052,0,0,0
390490094501053,0,0,0
390490094501054,0,0,0
390490094501055,0,0,0
390490094501056,0,0,0
390490094501057,0,0,0
390490094501058,0,0,0
